mol_id,conf_id,scan,wb97m
163,19,105,5.79879025
163,20,120,7.7311765
163,21,135,8.36338275
163,22,150,6.92578025
163,23,165,4.35441075
163,24,180,2.891269
164,1,-165,2.6326135
164,2,-150,1.72104425
164,3,-135,0.93478675
164,4,-120,0.3726095
164,5,-105,0.0018825
164,6,-90,0.456569
164,7,-75,1.124982
164,8,-60,2.62000075
164,9,-45,4.0161255
164,10,-30,5.74093475
164,11,-15,5.36355625
164,12,0,5.11431325
164,13,15,5.36405825
164,14,30,5.73578925
164,15,45,4.01618825
164,16,60,2.620691
164,17,75,1.12554675
164,18,90,0.45412175
164,19,105,0
164,20,120,0.3726095
164,21,135,0.93579075
164,22,150,1.722111
164,23,165,2.63330375
164,24,180,3.06088225
165,1,-165,2.33059775
165,2,-150,1.5126515
165,3,-135,0.57660975
165,4,-120,0.05001175
165,5,-105,0
165,6,-90,0.2817475
165,7,-75,0.6369125
165,8,-60,0.7937875
165,9,-45,0.68290825
165,10,-30,0.33401825
165,11,-15,0.02792375
165,12,0,0.03357125
165,13,15,0.51059675
165,14,30,1.435469
165,15,45,2.286861
165,16,60,2.541626
165,17,75,2.0917085
165,18,90,1.19758375
165,19,105,0.35861625
165,20,120,0.116715
165,21,135,0.309232
165,22,150,1.12454275
165,23,165,2.0540585
165,24,180,2.54332025
166,1,-165,9.225505
166,2,-150,4.92211
166,3,-135,2.082045
166,4,-120,0.616205
166,5,-105,0.09538
166,6,-90,0
166,7,-75,0.0834575
166,8,-60,0.6093025
166,9,-45,2.06824
166,10,-30,4.780295
166,11,-15,8.7366825
166,12,0,13.495015
166,13,15,8.743585
166,14,30,4.77402
166,15,45,2.0663575
166,16,60,0.6067925
166,17,75,0.08283
166,18,90,0
166,19,105,0.0897325
166,20,120,0.6193425
166,21,135,2.0826725
166,22,150,4.920855
166,23,165,9.22174
166,24,180,13.9386575
167,1,-165,0
167,2,-150,0.631014
167,3,-135,1.3841395
167,4,-120,1.88206075
167,5,-105,1.9647025
167,6,-90,1.7162125
167,7,-75,1.6225895
167,8,-60,2.39673625
167,9,-45,3.888743
167,10,-30,5.1790085
167,11,-15,6.43143575
167,12,0,7.33014125
167,13,15,6.4357655
167,14,30,5.1770005
167,15,45,3.89068825
167,16,60,2.39334775
167,17,75,1.639783
167,18,90,1.717593
167,19,105,1.9624435
167,20,120,1.88281375
167,21,135,1.38395125
167,22,150,0.63107675
167,23,165,0.001255
167,24,180,0.414903
168,1,-165,1.61895
168,2,-150,2.3223775
168,3,-135,3.52655
168,4,-120,5.01749
168,5,-105,6.361595
168,6,-90,6.8930875
168,7,-75,6.2204075
168,8,-60,4.6830325
168,9,-45,2.840065
168,10,-30,0.967605
168,11,-15,0.001255
168,12,0,0.8603025
168,13,15,0
168,14,30,0.9707425
168,15,45,2.8356725
168,16,60,4.674875
168,17,75,6.21978
168,18,90,6.89246
168,19,105,6.361595
168,20,120,5.018745
168,21,135,3.52906
168,22,150,2.3223775
168,23,165,1.6195775
168,24,180,2.553925
169,1,-165,1.508008
169,2,-150,2.8110745
169,3,-135,4.26756475
169,4,-120,2.92571875
169,5,-105,2.02500525
169,6,-90,1.04359525
169,7,-75,0.1881245
169,8,-60,0
169,9,-45,0.909624
169,10,-30,1.92447975
169,11,-15,2.874703
169,12,0,3.03490375
169,13,15,2.47216175
169,14,30,1.57395825
169,15,45,0.5104085
169,16,60,0.05540825
169,17,75,0.04574475
169,18,90,1.20159975
169,19,105,2.62552275
169,20,120,3.78125225
169,21,135,4.04612
169,22,150,3.1323545
169,23,165,1.9483875
169,24,180,1.04058325
170,1,-165,0.59342675
170,2,-150,0.0056475
170,3,-135,0.14099925
170,4,-120,0.9644675
170,5,-105,1.997709
170,6,-90,2.507239
170,7,-75,2.00643125
170,8,-60,0.99967025
170,9,-45,0.1602635
170,10,-30,0
170,11,-15,0.57479
170,12,0,1.212832
170,13,15,0.575543
170,14,30,0
170,15,45,0.1602635
170,16,60,0.99967025
170,17,75,2.00643125
170,18,90,2.507239
170,19,105,1.99814825
170,20,120,0.9644675
170,21,135,0.14099925
170,22,150,0.005773
170,23,165,0.5934895
170,24,180,1.214087
171,1,-165,2.8363
171,2,-150,1.3409675
171,3,-135,0.4267
171,4,-120,0
171,5,-105,0.1524825
171,6,-90,0.5365125
171,7,-75,0.0771825
171,8,-60,0.1675425
171,9,-45,0.89356
171,10,-30,2.044395
171,11,-15,3.53157
171,12,0,5.14048
171,13,15,3.53157
171,14,30,2.044395
171,15,45,0.89356
171,16,60,0.1675425
171,17,75,0.0734175
171,18,90,0.5390225
171,19,105,0.1512275
171,20,120,0
171,21,135,0.4273275
171,22,150,1.3409675
171,23,165,2.8363
171,24,180,4.6504025
172,1,-165,0.247235
172,2,-150,0.929704
172,3,-135,1.41683225
172,4,-120,2.0688675
172,5,-105,2.73269975
172,6,-90,3.246434
172,7,-75,2.941218
172,8,-60,0.7641695
172,9,-45,0.707569
172,10,-30,1.5836845
172,11,-15,2.85343075
172,12,0,3.7530775
172,13,15,2.85343075
172,14,30,1.5919675
172,15,45,0.70750625
172,16,60,0.76398125
172,17,75,2.9410925
172,18,90,3.243673
172,19,105,2.7327625
172,20,120,2.06880475
172,21,135,1.42611925
172,22,150,0.930457
172,23,165,0.247235
172,24,180,0
173,1,-165,0.398086
173,2,-150,0.1504745
173,3,-135,0.353408
173,4,-120,1.66281225
173,5,-105,4.28061675
173,6,-90,6.981565
173,7,-75,8.86023725
173,8,-60,10.78779175
173,9,-45,11.09702375
173,10,-30,11.5365875
173,11,-15,10.7871015
173,12,0,9.13784325
173,13,15,7.03157675
173,14,30,4.38327575
173,15,45,1.89373225
173,16,60,0.41107525
173,17,75,0
173,18,90,0.1916385
173,19,105,0.3700995
173,20,120,0.456067
173,21,135,0.4910815
173,22,150,0.5668835
173,23,165,0.594619
173,24,180,0.575292
174,1,-165,1.68477475
174,2,-150,0.40404725
174,3,-135,0
174,4,-120,0.472131
174,5,-105,1.19457175
174,6,-90,1.5287155
174,7,-75,1.1818335
174,8,-60,0.503255
174,9,-45,0.01085575
174,10,-30,0.28996775
174,11,-15,1.531351
174,12,0,2.59314375
174,13,15,1.53404925
174,14,30,0.289905
174,15,45,0.00972625
174,16,60,0.5003685
174,17,75,1.179449
174,18,90,1.528841
174,19,105,1.192501
174,20,120,0.472382
174,21,135,0
174,22,150,0.404361
174,23,165,1.68389625
174,24,180,2.59226525
175,1,-165,0.01085575
175,2,-150,0.2885245
175,3,-135,1.0317355
175,4,-120,2.13381375
175,5,-105,3.20332475
175,6,-90,3.666608
175,7,-75,3.20232075
175,8,-60,2.1436655
175,9,-45,1.04485025
175,10,-30,0.288399
175,11,-15,0.009789
175,12,0,0
175,13,15,0.01675425
175,14,30,0.288399
175,15,45,1.04271675
175,16,60,2.14485775
175,17,75,3.20219525
175,18,90,3.66654525
175,19,105,3.2033875
175,20,120,2.133751
175,21,135,1.02916275
175,22,150,0.2885245
175,23,165,0.0106675
175,24,180,0.00232175
176,1,-165,0.020582
176,2,-150,0.02466075
176,3,-135,0.6876145
176,4,-120,1.87453075
176,5,-105,3.04895975
176,6,-90,3.53815875
176,7,-75,2.998446
176,8,-60,1.78090775
176,9,-45,0.608424
176,10,-30,0
176,11,-15,0.0370225
176,12,0,0.216111
176,13,15,0.0370225
176,14,30,0.0026355
176,15,45,0.608424
176,16,60,1.78090775
176,17,75,2.99875975
176,18,90,3.53815875
176,19,105,3.048897
176,20,120,1.87453075
176,21,135,0.68830475
176,22,150,0.021586
176,23,165,0.02026825
176,24,180,0.22219775
177,1,-165,0.00069025
177,2,-150,0.633775
177,3,-135,1.732653
177,4,-120,3.19792825
177,5,-105,4.63063625
177,6,-90,6.93262
177,7,-75,6.84809575
177,8,-60,6.22887875
177,9,-45,5.47682
177,10,-30,5.01115225
177,11,-15,4.93045575
177,12,0,5.024267
177,13,15,4.931146
177,14,30,5.0080775
177,15,45,5.48052225
177,16,60,6.22448625
177,17,75,6.84734275
177,18,90,6.9322435
177,19,105,4.63101275
177,20,120,3.1978655
177,21,135,1.7350375
177,22,150,0.6328965
177,23,165,0
177,24,180,0.90611
178,1,-165,7.63774175
178,2,-150,5.01592125
178,3,-135,2.839061
178,4,-120,1.369958
178,5,-105,0.49076775
178,6,-90,0.00370225
178,7,-75,0
178,8,-60,0.359934
178,9,-45,0.75532175
178,10,-30,1.14361875
178,11,-15,1.3537685
178,12,0,1.38884575
178,13,15,1.3540195
178,14,30,1.14205
178,15,45,0.75507075
178,16,60,0.3598085
178,17,75,0.0021335
178,18,90,0.0048945
178,19,105,0.48775575
178,20,120,1.370711
178,21,135,2.84326525
178,22,150,5.0188705
178,23,165,7.63974975
178,24,180,9.112806
179,1,-165,2.62765625
179,2,-150,2.7091685
179,3,-135,2.10620375
179,4,-120,1.15265475
179,5,-105,0.32322525
179,6,-90,0
179,7,-75,0.83375925
179,8,-60,3.849587
179,9,-45,4.9144545
179,10,-30,5.84572725
179,11,-15,6.4204545
179,12,0,6.1807495
179,13,15,5.834746
179,14,30,8.2110885
179,15,45,6.062403
179,16,60,4.53174225
179,17,75,0.63935975
179,18,90,0.88672025
179,19,105,2.13243325
179,20,120,4.5871505
179,21,135,4.6925705
179,22,150,3.9164785
179,23,165,3.19039825
179,24,180,2.69994425
180,1,-165,2.666624
180,2,-150,1.16369875
180,3,-135,0.23148475
180,4,-120,0.00156875
180,5,-105,0.02453525
180,6,-90,0.411891
180,7,-75,0.034387
180,8,-60,0.001255
180,9,-45,0.15668675
180,10,-30,0.900086
180,11,-15,2.157847
180,12,0,3.954756
180,13,15,2.1579725
180,14,30,0.90109
180,15,45,0.15794175
180,16,60,0
180,17,75,0.03281825
180,18,90,0.41069875
180,19,105,0.02440975
180,20,120,0.00345125
180,21,135,0.2310455
180,22,150,1.1620045
180,23,165,2.66869475
180,24,180,4.7595875
181,1,-165,0
181,2,-150,0.34317975
181,3,-135,1.63043325
181,4,-120,3.6253185
181,5,-105,5.5735805
181,6,-90,6.085495
181,7,-75,4.9237415
181,8,-60,3.31828275
181,9,-45,1.78655525
181,10,-30,0.88985775
181,11,-15,0.95882
181,12,0,2.07809175
181,13,15,0.9554315
181,14,30,0.892556
181,15,45,1.78718275
181,16,60,3.315208
181,17,75,4.93497375
181,18,90,6.0863735
181,19,105,5.571949
181,20,120,3.609631
181,21,135,1.632002
181,22,150,0.342615
181,23,165,0.0008785
181,24,180,0.62806475
182,1,-165,2.8306525
182,2,-150,0.4607105
182,3,-135,0
182,4,-120,0.6908775
182,5,-105,0.994713
182,6,-90,0.2917875
182,7,-75,0.0197035
182,8,-60,0.71905225
182,9,-45,2.3565135
182,10,-30,4.6207845
182,11,-15,7.40694725
182,12,0,7.5845925
182,13,15,3.9159765
182,14,30,1.83481
182,15,45,1.15692175
182,16,60,1.4084865
182,17,75,1.3206365
182,18,90,1.41833825
182,19,105,1.1845945
182,20,120,1.26936975
182,21,135,2.232645
182,22,150,4.15461475
182,23,165,6.67051325
182,24,180,6.72849425
183,1,-165,0.52214275
183,2,-150,1.78580225
183,3,-135,3.30234425
183,4,-120,4.21297225
183,5,-105,3.06038025
183,6,-90,1.570005
183,7,-75,0.3914345
183,8,-60,0.006024
183,9,-45,0.532371
183,10,-30,1.793144
183,11,-15,3.319977
183,12,0,4.323726
183,13,15,3.18738625
183,14,30,1.64549325
183,15,45,0.42048775
183,16,60,0
183,17,75,0.49704275
183,18,90,1.700525
183,19,105,3.169377
183,20,120,4.320965
183,21,135,3.19767725
183,22,150,1.66695375
183,23,165,0.42764125
183,24,180,0.00169425
184,1,-165,2.7269895
184,2,-150,4.5703335
184,3,-135,6.060144
184,4,-120,5.69437425
184,5,-105,4.08784875
184,6,-90,2.89999125
184,7,-75,3.2854645
184,8,-60,2.423907
184,9,-45,2.91411
184,10,-30,4.74459025
184,11,-15,6.29677425
184,12,0,6.0557515
184,13,15,4.33596225
184,14,30,2.0753935
184,15,45,0.3846575
184,16,60,0
184,17,75,0.4280805
184,18,90,1.09128525
184,19,105,1.863173
184,20,120,1.95321925
184,21,135,1.71865975
184,22,150,2.1720285
184,23,165,2.05638025
184,24,180,1.764781
185,1,-165,0.243219
185,2,-150,1.12240925
185,3,-135,2.505984
185,4,-120,4.09362175
185,5,-105,5.4214745
185,6,-90,5.93909925
185,7,-75,5.33556975
185,8,-60,4.0013165
185,9,-45,2.48107225
185,10,-30,1.288132
185,11,-15,0.62091125
185,12,0,0.45933
185,13,15,0.62103675
185,14,30,1.28882225
185,15,45,2.49494
185,16,60,3.99322175
185,17,75,5.33469125
185,18,90,5.94010325
185,19,105,5.40710475
185,20,120,4.093559
185,21,135,2.50679975
185,22,150,1.119711
185,23,165,0.2405835
185,24,180,0
186,1,-165,3.291865
186,2,-150,2.73307625
186,3,-135,2.24237125
186,4,-120,1.703286
186,5,-105,0.9659735
186,6,-90,0.33088075
186,7,-75,0.0114205
186,8,-60,0
186,9,-45,0.14426225
186,10,-30,0.41672275
186,11,-15,0.70135675
186,12,0,0.81706775
186,13,15,0.7016705
186,14,30,0.409883
186,15,45,0.1436975
186,16,60,6.27E-05
186,17,75,0.0141815
186,18,90,0.3306925
186,19,105,0.9664755
186,20,120,1.70021125
186,21,135,2.23935925
186,22,150,2.75390925
186,23,165,3.31363925
186,24,180,3.592312
187,1,-165,3.704509
187,2,-150,0.1933955
187,3,-135,0.15593375
187,4,-120,0.34217575
187,5,-105,0
187,6,-90,2.556686
187,7,-75,2.08336275
187,8,-60,2.27613075
187,9,-45,3.540104
187,10,-30,5.53624425
187,11,-15,6.7053395
187,12,0,7.58942425
187,13,15,6.7081005
187,14,30,5.52281575
187,15,45,3.54066875
187,16,60,2.28905725
187,17,75,2.027327
187,18,90,2.5600745
187,19,105,3.20997625
187,20,120,3.367165
187,21,135,3.54468475
187,22,150,3.6303385
187,23,165,3.70632875
187,24,180,3.846575
188,1,-165,0.3434935
188,2,-150,1.32735075
188,3,-135,2.77135375
188,4,-120,4.326989
188,5,-105,5.55130425
188,6,-90,6.01690925
188,7,-75,5.53900525
188,8,-60,4.27233375
188,9,-45,2.69793625
188,10,-30,1.26573025
188,11,-15,0.3211545
188,12,0,6.28E-05
188,13,15,0.3211545
188,14,30,1.26573025
188,15,45,2.69592825
188,16,60,4.27271025
188,17,75,5.53875425
188,18,90,6.01690925
188,19,105,5.551367
188,20,120,4.32454175
188,21,135,2.77135375
188,22,150,1.329296
188,23,165,0.3434935
188,24,180,0
189,1,-165,4.44772
189,2,-150,3.5321975
189,3,-135,2.5796525
189,4,-120,1.0033725
189,5,-105,0.0432975
189,6,-90,0
189,7,-75,0.325045
189,8,-60,0.475645
189,9,-45,0.3143775
189,10,-30,0.1436975
189,11,-15,0.307475
189,12,0,0.779355
189,13,15,0.307475
189,14,30,0.1436975
189,15,45,0.3143775
189,16,60,0.475645
189,17,75,0.325045
189,18,90,0.0006275
189,19,105,0.0432975
189,20,120,1.0096475
189,21,135,2.579025
189,22,150,3.53157
189,23,165,4.4496025
189,24,180,4.8813225
190,1,-165,9.90088325
190,2,-150,5.6300555
190,3,-135,2.6283465
190,4,-120,0.91545975
190,5,-105,0.16409125
190,6,-90,0.00018825
190,7,-75,0.183481
190,8,-60,1.02552325
190,9,-45,2.88794325
190,10,-30,6.00925375
190,11,-15,10.4083425
190,12,0,15.2862765
190,13,15,10.41304875
190,14,30,6.0110735
190,15,45,2.8934025
190,16,60,1.029351
190,17,75,0.1841085
190,18,90,0
190,19,105,0.16064
190,20,120,0.9145185
190,21,135,2.62546
190,22,150,5.631938
190,23,165,9.88657625
190,24,180,14.36454175
191,1,-165,1.133516
191,2,-150,3.17295375
191,3,-135,3.83910775
191,4,-120,3.79091575
191,5,-105,3.8303855
191,6,-90,3.048897
191,7,-75,1.0129105
191,8,-60,0.00458075
191,9,-45,1.24301475
191,10,-30,3.19102575
191,11,-15,3.8414295
191,12,0,3.7897235
191,13,15,3.83735075
191,14,30,3.19202975
191,15,45,1.2428265
191,16,60,0.0048945
191,17,75,1.01473025
191,18,90,3.04921075
191,19,105,3.8306365
191,20,120,3.792359
191,21,135,3.83923325
191,22,150,3.174146
191,23,165,1.13106875
191,24,180,0
192,1,-165,4.6900605
192,2,-150,5.62497275
192,3,-135,7.26274775
192,4,-120,9.7815955
192,5,-105,13.17342125
192,6,-90,13.10188625
192,7,-75,10.348479
192,8,-60,7.0622615
192,9,-45,4.02384375
192,10,-30,1.90439975
192,11,-15,0.80815725
192,12,0,0
192,13,15,0.81073
192,14,30,1.91757725
192,15,45,4.0344485
192,16,60,7.0592495
192,17,75,10.322626
192,18,90,13.08205725
192,19,105,13.17417425
192,20,120,9.97066125
192,21,135,7.37143075
192,22,150,5.62459625
192,23,165,4.6918175
192,24,180,4.429899
193,1,-165,1.58399825
193,2,-150,0.288399
193,3,-135,0.0367715
193,4,-120,0.6770725
193,5,-105,1.54572075
193,6,-90,1.94506175
193,7,-75,1.493952
193,8,-60,0.57673525
193,9,-45,0
193,10,-30,0.439752
193,11,-15,1.76346325
193,12,0,2.8095685
193,13,15,1.760514
193,14,30,0.439752
193,15,45,0
193,16,60,0.57673525
193,17,75,1.49702675
193,18,90,1.9451245
193,19,105,1.54572075
193,20,120,0.67650775
193,21,135,0.0367715
193,22,150,0.28846175
193,23,165,1.58374725
193,24,180,2.8090665
194,1,-165,0.236191
194,2,-150,0.97532325
194,3,-135,2.17849175
194,4,-120,3.66378425
194,5,-105,5.0750945
194,6,-90,5.973047
194,7,-75,6.171839
194,8,-60,5.924353
194,9,-45,5.72782
194,10,-30,5.872647
194,11,-15,6.331224
194,12,0,6.6418365
194,13,15,6.331224
194,14,30,5.872647
194,15,45,5.72782
194,16,60,5.92441575
194,17,75,6.171086
194,18,90,5.97298425
194,19,105,5.07503175
194,20,120,3.662341
194,21,135,2.17836625
194,22,150,0.97532325
194,23,165,0.2383245
194,24,180,0
195,1,-165,3.2555955
195,2,-150,2.303678
195,3,-135,1.431202
195,4,-120,0.70135675
195,5,-105,0.12393125
195,6,-90,0
195,7,-75,0.19408575
195,8,-60,0.90065075
195,9,-45,1.59039875
195,10,-30,2.481888
195,11,-15,3.32669125
195,12,0,3.66711
195,13,15,3.3258755
195,14,30,2.48282925
195,15,45,1.59002225
195,16,60,0.90140375
195,17,75,0.19383475
195,18,90,0.000502
195,19,105,0.12204875
195,20,120,0.70123125
195,21,135,1.4305745
195,22,150,2.3045565
195,23,165,3.255219
195,24,180,3.66767475
196,1,-165,0.42419
196,2,-150,0.0176955
196,3,-135,0.19910575
196,4,-120,0.965848
196,5,-105,1.83537475
196,6,-90,2.167887
196,7,-75,1.78730825
196,8,-60,0.9870575
196,9,-45,0.24441125
196,10,-30,0.0008785
196,11,-15,0.3776295
196,12,0,0.77100925
196,13,15,0.37844525
196,14,30,0
196,15,45,0.244223
196,16,60,0.986932
196,17,75,1.78630425
196,18,90,2.16769875
196,19,105,1.8354375
196,20,120,0.96578525
196,21,135,0.19898025
196,22,150,0.01775825
196,23,165,0.42168
196,24,180,0.771072
197,1,-165,0.8502625
197,2,-150,0.427453
197,3,-135,0.0929955
197,4,-120,0.002008
197,5,-105,0.2074515
197,6,-90,0.709577
197,7,-75,0.93428475
197,8,-60,0.2799905
197,9,-45,0.02026825
197,10,-30,0.11476975
197,11,-15,0.46616975
197,12,0,1.0631105
197,13,15,0.46629525
197,14,30,0.11426775
197,15,45,0.02114675
197,16,60,0.27829625
197,17,75,0.941501
197,18,90,0.71001625
197,19,105,0.207828
197,20,120,0
197,21,135,0.0929955
197,22,150,0.428457
197,23,165,0.8515175
197,24,180,1.06267125
198,1,-165,0.33012775
198,2,-150,1.2475955
198,3,-135,2.527821
198,4,-120,3.857117
198,5,-105,4.83175
198,6,-90,5.16062275
198,7,-75,4.8640035
198,8,-60,4.22564775
198,9,-45,3.6341035
198,10,-30,3.32669125
198,11,-15,3.28264075
198,12,0,3.3078035
198,13,15,3.282578
198,14,30,3.32669125
198,15,45,3.632472
198,16,60,4.22263575
198,17,75,4.86193275
198,18,90,5.16062275
198,19,105,4.832252
198,20,120,3.85743075
198,21,135,2.5224245
198,22,150,1.2485995
198,23,165,0.330065
198,24,180,0
199,1,-165,0.1758255
199,2,-150,0
199,3,-135,0.54598775
199,4,-120,1.76371425
199,5,-105,3.018024
199,6,-90,3.55296775
199,7,-75,2.988657
199,8,-60,1.7583805
199,9,-45,0.5676365
199,10,-30,0.00357675
199,11,-15,0.1690485
199,12,0,0.4421365
199,13,15,0.16911125
199,14,30,0.0036395
199,15,45,0.5676365
199,16,60,1.7608905
199,17,75,2.988657
199,18,90,3.55246575
199,19,105,3.01796125
199,20,120,1.76371425
199,21,135,0.54598775
199,22,150,0
199,23,165,0.1758255
199,24,180,0.4391245
200,1,-165,0
200,2,-150,0.2011765
200,3,-135,0.867456
200,4,-120,1.90879225
200,5,-105,2.8863745
200,6,-90,3.275299
200,7,-75,2.85405825
200,8,-60,1.88544925
200,9,-45,0.857416
200,10,-30,0.203561
200,11,-15,0.00382775
200,12,0,0.007028
200,13,15,0.0038905
200,14,30,0.20362375
200,15,45,0.85848275
200,16,60,1.885512
200,17,75,2.8534935
200,18,90,3.27498525
200,19,105,2.888006
200,20,120,1.91011
200,21,135,0.867456
200,22,150,0.2011765
200,23,165,0
200,24,180,0.00897325
201,1,-165,0.20625925
201,2,-150,0.860679
201,3,-135,1.97317375
201,4,-120,3.3700515
201,5,-105,4.61469775
201,6,-90,5.113372
201,7,-75,4.631452
201,8,-60,3.4240165
201,9,-45,2.03429225
201,10,-30,0.898831
201,11,-15,0.2149815
201,12,0,0
201,13,15,0.2149815
201,14,30,0.898831
201,15,45,2.0359865
201,16,60,3.423891
201,17,75,4.632456
201,18,90,5.1157565
201,19,105,4.61469775
201,20,120,3.3700515
201,21,135,1.97317375
201,22,150,0.860679
201,23,165,0.20625925
201,24,180,0.00018825
202,1,-165,0.69533275
202,2,-150,0.22094275
202,3,-135,0.00269825
202,4,-120,0.169425
202,5,-105,0.50758475
202,6,-90,0.66345575
202,7,-75,0.508024
202,8,-60,0.16973875
202,9,-45,0
202,10,-30,0.21830725
202,11,-15,0.69276
202,12,0,0.95750225
202,13,15,0.69282275
202,14,30,0.21830725
202,15,45,0
202,16,60,0.16973875
202,17,75,0.508024
202,18,90,0.66822475
202,19,105,0.50758475
202,20,120,0.17074275
202,21,135,0.00269825
202,22,150,0.218119
202,23,165,0.69495625
202,24,180,0.9574395
203,1,-165,13.74105775
203,2,-150,11.575618
203,3,-135,8.46441025
203,4,-120,6.060395
203,5,-105,4.42506725
203,6,-90,5.75863025
203,7,-75,5.18986425
203,8,-60,4.53324825
203,9,-45,2.978115
203,10,-30,1.359416
203,11,-15,0.91960125
