mol_id,conf_id,scan,b3lyp_relative_energy,wb97m_relative_energy,MACE_relative_energy
122,5,-105,2.40625,2.021303,2.161
122,6,-90,1.40625,1.14198725,1.1782
122,7,-75,0.3125,0.151102,0.139
122,8,-60,0,0,0
122,9,-45,0.28125,0.131022,0.1028
122,10,-30,1.4375,1.161126,1.1882
122,11,-15,2.40625,2.06127475,2.2085
122,12,0,2.875,2.39610875,2.635
122,13,15,2.40625,2.06516525,2.2131
122,14,30,1.46875,1.170915,1.2033
122,15,45,0.28125,0.130771,0.1045
122,16,60,0,0.0023845,0.0027
122,17,75,0.3125,0.14990975,0.1378
122,18,90,1.40625,1.140293,1.1782
122,19,105,2.375,2.0239385,2.1701
122,20,120,2.84375,2.38795125,2.6196
122,21,135,2.40625,2.06993425,2.2137
122,22,150,1.40625,1.15190175,1.1749
122,23,165,0.28125,0.1263785,0.1028
122,24,180,0.03125,0.030371,0.0356
123,1,-165,1.03125,1.21076125,0.5152
123,2,-150,0.59375,0.4905795,0.0193
123,3,-135,0.71875,0.273088,0.0309
123,4,-120,1.40625,0.6351555,0.4965
123,5,-105,2.4375,1.32684875,1.186
123,6,-90,3.21875,1.92121675,1.6347
123,7,-75,3.28125,2.028331,1.4554
123,8,-60,2.5625,1.55776875,0.8458
123,9,-45,1.4375,0.7626635,0.2533
123,10,-30,0.46875,0.140811,0.0003
123,11,-15,0.03125,0,0.1541
123,12,0,0,0.081826,0.3662
123,13,15,0.03125,0.0006275,0.1549
123,14,30,0.46875,0.1404345,0
123,15,45,1.4375,0.76247525,0.2533
123,16,60,2.5625,1.5565765,0.8451
123,17,75,3.28125,2.028582,1.456
123,18,90,3.21875,1.922911,1.6343
123,19,105,2.4375,1.3269115,1.186
123,20,120,1.40625,0.63860675,0.4992
123,21,135,0.71875,0.27302525,0.0306
123,22,150,0.59375,0.49051675,0.0189
123,23,165,1.03125,1.21339675,0.518
123,24,180,1.375,1.6865945,0.8746
124,1,-165,1.03125,2.33875525,2.2461
124,2,-150,0,0.64325025,0.5868
124,3,-135,0.03125,0.0759275,0.0023
124,4,-120,0.875,0.39488575,0.2197
124,5,-105,1.8125,1.00117625,0.8332
124,6,-90,2.0625,1.15541575,1.0774
124,7,-75,1.40625,0.65228625,1.0128
124,8,-60,0.40625,6.27E-05,0.478
124,9,-45,0.375,0.3495175,1.0503
124,10,-30,2.03125,2.3969245,3.1723
124,11,-15,5.21875,6.0336635,6.6606
124,12,0,9.5,10.93751325,11.0092
124,13,15,5.21875,6.10576325,6.6808
124,14,30,2.03125,2.39472825,3.1686
124,15,45,0.375,0.34744675,1.0481
124,16,60,0.40625,0,0.4775
124,17,75,1.40625,0.64576025,0.9953
124,18,90,2.0625,1.15679625,1.0788
124,19,105,1.8125,1.0016155,0.8338
124,20,120,0.90625,0.39739575,0.2249
124,21,135,0.03125,0.07147225,0
124,22,150,0.15625,0.85873375,0.7027
124,23,165,1.03125,2.33681,2.2438
124,24,180,2.5,4.491394,4.3854
125,1,-165,1.890625,1.92824475,1.5314
125,2,-150,0.96875,1.09241475,0.7512
125,3,-135,0.234375,0.3936935,0.1664
125,4,-120,0,0.149094,0
125,5,-105,0.421875,0.49704275,0.376
125,6,-90,1.53125,1.48046075,1.3816
125,7,-75,2.703125,2.55135225,1.9548
125,8,-60,2.96875,2.81377275,1.9662
125,9,-45,2.421875,2.17384825,1.5234
125,10,-30,1.53125,1.15139975,0.9037
125,11,-15,0.8125,0.3123695,0.4175
125,12,0,0.546875,0,0.2338
125,13,15,0.8125,0.3123695,0.4176
125,14,30,1.53125,1.1517135,0.9035
125,15,45,2.421875,2.17366,1.5234
125,16,60,2.96875,2.8135845,1.9662
125,17,75,2.703125,2.5530465,1.9615
125,18,90,1.53125,1.484665,1.3866
125,19,105,0.421875,0.49698,0.376
125,20,120,0,0.1492195,0
125,21,135,0.234375,0.39363075,0.1664
125,22,150,0.96875,1.09254025,0.7512
125,23,165,1.890625,1.92811925,1.5315
125,24,180,2.390625,2.33662175,1.9623
126,1,-165,0.0625,0.00119225,0.003
126,2,-150,0.46875,0.13409675,0.0471
126,3,-135,1.53125,0.86362825,0.7739
126,4,-120,3.1875,2.18790425,2.1872
126,5,-105,5.09375,3.79543375,4.0918
126,6,-90,6.625,5.042088,5.9628
126,7,-75,5.1875,3.88579375,4.2652
126,8,-60,3.25,2.2664045,2.3223
126,9,-45,1.5625,0.904604,0.8359
126,10,-30,0.5,0.14765075,0.0647
126,11,-15,0.0625,0.00056475,0.0005
126,12,0,0,0.0801945,0.1724
126,13,15,0.0625,0,0
126,14,30,0.5,0.148592,0.0651
126,15,45,1.5625,0.904604,0.8361
126,16,60,3.25,2.2684125,2.3243
126,17,75,5.1875,3.8866095,4.2655
126,18,90,6.625,5.0429665,5.9642
126,19,105,5.09375,3.79468075,4.0906
126,20,120,3.15625,2.1837,2.1851
126,21,135,1.53125,0.86312625,0.7735
126,22,150,0.46875,0.1359165,0.0494
126,23,165,0.0625,0.000753,0.003
126,24,180,0,0.0811985,0.1728
127,1,-165,2.5625,2.064977,2.2838
127,2,-150,2.65625,2.467581,2.5441
127,3,-135,3.90625,3.5593055,3.9219
127,4,-120,4,3.7701455,3.9627
127,5,-105,2.96875,2.72014975,2.8388
127,6,-90,1.40625,1.42448775,1.1492
127,7,-75,0.34375,0.29523875,0.0267
127,8,-60,0.125,0.1534865,0
127,9,-45,1.375,1.3748525,1.2924
127,10,-30,3.34375,3.47277325,3.5003
127,11,-15,5.1875,5.23429125,5.2101
127,12,0,5.65625,5.70253175,5.6348
127,13,15,4.375,4.460019,4.481
127,14,30,2.5,2.56227075,2.6236
127,15,45,0.6875,0.777096,0.7247
127,16,60,0.34375,0.32824525,0.1496
127,17,75,0.78125,0.694768,0.4357
127,18,90,2.21875,2.03316275,1.9757
127,19,105,3.75,3.3313975,3.5509
127,20,120,4.09375,3.7786795,4.1706
127,21,135,3.28125,3.10028925,3.3901
127,22,150,1.75,1.70861975,1.8886
127,23,165,0.4375,0.447784,0.5877
127,24,180,0,0,0.1466
128,1,-165,2.3125,1.75430175,1.8978
128,2,-150,1.34375,1.1848455,1.4371
128,3,-135,0.5625,0.6921325,0.8269
128,4,-120,0.15625,0.467111,0.3406
128,5,-105,0.28125,0.72457425,0.3471
128,6,-90,0.84375,1.31022,0.8878
128,7,-75,1.5,1.83499825,1.6276
128,8,-60,2,2.21476125,2.2126
128,9,-45,2.40625,2.4895435,2.4983
128,10,-30,2.78125,2.6903435,2.5334
128,11,-15,3.15625,2.78992775,2.5033
128,12,0,3.34375,2.80373275,2.4366
128,13,15,3.375,2.8236245,2.3445
128,14,30,2.53125,2.33348425,2.0301
128,15,45,2,1.990179,1.9907
128,16,60,1.46875,1.56981675,1.7387
128,17,75,0.96875,1.1138125,1.1651
128,18,90,0.4375,0.55803575,0.3507
128,19,105,0,0.15380025,0
128,20,120,0.09375,0,0.1243
128,21,135,0.59375,0.253008,0.5722
128,22,150,1.28125,0.82811175,1.0764
128,23,165,2.28125,1.43766525,1.5682
128,24,180,3.15625,2.06202775,2.0744
129,1,-165,1.34375,1.02853525,0.4729
129,2,-150,0.96875,0.471378,0
129,3,-135,1.28125,0.56267925,0.1358
129,4,-120,2.09375,1.0995055,0.7008
129,5,-105,0.9375,0.57347225,0.0783
129,6,-90,1.3125,0.9955915,0.5307
129,7,-75,1,0.850639,0.6918
129,8,-60,0.34375,0.346129,0.4661
129,9,-45,0,0,0.3194
129,10,-30,0.28125,0.214856,0.5992
129,11,-15,1.3125,1.0698875,1.442
129,12,0,2.9375,2.4764915,1.9295
129,13,15,1.65625,1.294658,0.709
129,14,30,1,0.58752825,0.077
129,15,45,1.0625,0.503506,0.0923
129,16,60,1.71875,0.98649275,0.6039
129,17,75,0.71875,0.53644975,0.0899
129,18,90,1.3125,0.971119,0.4825
129,19,105,1.15625,0.88734775,0.6096
129,20,120,0.5625,0.45324325,0.4752
129,21,135,0.09375,0.05766725,0.3105
129,22,150,0.09375,0.07611575,0.4525
129,23,165,0.875,0.79259525,1.1726
129,24,180,2.5,2.20308975,1.5539
130,1,-165,4.03125,3.824738,3.996
130,2,-150,5.6875,5.65672425,5.7806
130,3,-135,4,3.77422425,3.4366
130,4,-120,10.15625,7.7218895,6.7984
130,5,-105,10,7.635671,6.8826
130,6,-90,8.53125,6.836487,6.5234
130,7,-75,6.6875,5.7053555,5.6013
130,8,-60,5.21875,4.91627425,4.7307
130,9,-45,4.25,4.49020175,4.1639
130,10,-30,5.78125,5.90923025,6.1029
130,11,-15,4.15625,4.09475125,4.5002
130,12,0,0,0,0
130,13,15,3.9375,3.751948,3.9579
130,14,30,2.75,2.72554625,2.4912
130,15,45,3.65625,3.52146725,3.2328
130,16,60,10.09375,7.71015525,6.7904
130,17,75,10.03125,7.6239995,6.8509
130,18,90,8.71875,6.86880325,6.4992
130,19,105,7.03125,5.839264,5.6867
130,20,120,5.53125,5.017239,4.8393
130,21,135,4.46875,4.55508525,4.2365
130,22,150,5.8125,5.8750315,6.2069
130,23,165,4.09375,4.0035755,4.5031
130,24,180,0,0.004267,0.0013
131,1,-165,6.046875,6.10312775,5.1255
131,2,-150,6.546875,6.5075515,5.7173
131,3,-135,7.703125,7.4658695,6.9457
131,4,-120,9.5,8.93058,8.6627
131,5,-105,11.5625,10.58435625,10.5186
131,6,-90,9.375,8.39551075,8.0879
131,7,-75,6.1875,5.69926875,5.3478
131,8,-60,3.65625,3.57467925,3.1657
131,9,-45,1.8125,1.9150045,1.6424
131,10,-30,0.609375,0.646325,0.526
131,11,-15,0,0.00119225,0.0012
131,12,0,0.15625,0.0330065,0.1941
131,13,15,0,0,0
131,14,30,0.609375,0.6472035,0.527
131,15,45,1.8125,1.91262,1.6439
131,16,60,3.65625,3.57756575,3.1697
131,17,75,6.1875,5.6827655,5.3384
131,18,90,9.375,8.39563625,8.0895
131,19,105,11.5625,10.591698,10.5266
131,20,120,9.5,8.92838375,8.659
131,21,135,7.703125,7.47032475,6.9529
131,22,150,6.546875,6.505418,5.7162
131,23,165,6.046875,6.10275125,5.1246
131,24,180,6.859375,6.793064,5.9
132,1,-165,0.625,0.08534,0.3551
132,2,-150,2.375,2.0299625,2.7289
132,3,-135,4.5625,4.78908,5.5443
132,4,-120,5.75,6.2053475,6.2902
132,5,-105,7.1875,8.62185,9.314
132,6,-90,7.75,9.6691475,10.6187
132,7,-75,5.75,7.2093475,8.0392
132,8,-60,5.125,6.2128775,7.215
132,9,-45,6.75,7.40199,8.7395
132,10,-30,5.6875,6.823435,7.369
132,11,-15,6,6.82218,6.7448
132,12,0,4.9375,5.51447,5.4385
132,13,15,4.375,4.8813225,4.8941
132,14,30,3.9375,4.4031675,4.6403
132,15,45,2.625,3.6024775,3.9493
132,16,60,0.4375,1.903835,2.3843
132,17,75,0,1.6810725,2.2053
132,18,90,1.0625,3.0954575,3.7
132,19,105,2.25,4.2952375,5.0778
132,20,120,3.25,4.8694,5.8674
132,21,135,2.6875,4.3328875,5.2079
132,22,150,3.1875,4.1634625,5.4329
132,23,165,1.75,1.83481,2.1022
132,24,180,0.375,0,0
133,1,-165,8.6875,7.826933,8.305
133,2,-150,4.3125,3.7159295,4.2158
133,3,-135,1.96875,1.5590865,1.9216
133,4,-120,0.9375,0.65190975,0.9681
133,5,-105,0.59375,0.42211925,0.6976
133,6,-90,0.4375,0.3289355,0.4686
133,7,-75,0,0.00144325,0
133,8,-60,0.25,0.24591725,0.3871
133,9,-45,1.71875,1.63369625,2.005
133,10,-30,4.46875,4.19176275,4.7126
133,11,-15,8.6875,8.36225325,8.8577
133,12,0,14.46875,14.28133525,14.609
133,13,15,8.6875,8.357798,8.853
133,14,30,4.46875,4.20606975,4.7247
133,15,45,1.71875,1.637775,2.0059
133,16,60,0.25,0.2435955,0.3849
133,17,75,0,0,0
133,18,90,0.4375,0.3289355,0.4687
133,19,105,0.59375,0.42450375,0.6985
133,20,120,0.9375,0.65128225,0.9666
133,21,135,1.96875,1.55990225,1.9229
133,22,150,4.3125,3.7191925,4.2189
133,23,165,8.625,7.820156,8.2937
133,24,180,15.46875,14.66787525,14.6655
134,1,-165,0.640625,0.6095535,0.6239
134,2,-150,2.421875,2.29734025,2.3592
134,3,-135,4.734375,4.55094375,4.7638
134,4,-120,6.890625,6.54501325,6.9039
134,5,-105,8.5,7.9922165,8.4121
134,6,-90,9.078125,8.5321175,8.9604
134,7,-75,8.328125,7.89200475,8.2966
134,8,-60,6.59375,6.3381265,6.6311
134,9,-45,4.421875,4.3092935,4.4312
134,10,-30,2.25,2.15150925,2.1302
134,11,-15,0.59375,0.56224,0.5482
134,12,0,0,6.28E-05,0
134,13,15,0.59375,0.56224,0.5482
134,14,30,2.25,2.1511955,2.1291
134,15,45,4.421875,4.30885425,4.4305
134,16,60,6.59375,6.32727075,6.6219
134,17,75,8.328125,7.891942,8.2966
134,18,90,9.078125,8.5321175,8.9604
134,19,105,8.5,7.99215375,8.4123
134,20,120,6.890625,6.5386755,6.8935
134,21,135,4.734375,4.55295175,4.7773
134,22,150,2.421875,2.29558325,2.3575
134,23,165,0.640625,0.60949075,0.6239
134,24,180,0,0,0.0003
135,1,-165,2,1.86160425,1.6511
135,2,-150,1.09375,1.050184,0.8657
135,3,-135,0.328125,0.328057,0.2284
135,4,-120,0,0,0
135,5,-105,0.203125,0.17814725,0.2625
135,6,-90,0.921875,0.81505975,0.9095
135,7,-75,1.90625,1.692493,1.7108
135,8,-60,2.015625,1.857651,1.4262
135,9,-45,1.515625,1.31844025,1.132
135,10,-30,0.890625,0.62091125,0.7737
135,11,-15,0.59375,0.23964225,0.6187
135,12,0,0.84375,0.42864525,0.7593
135,13,15,0.59375,0.239705,0.6187
135,14,30,0.890625,0.62091125,0.7737
135,15,45,1.515625,1.31818925,1.1313
135,16,60,2.015625,1.856647,1.4251
135,17,75,1.90625,1.69243025,1.7108
135,18,90,0.921875,0.81493425,0.9095
135,19,105,0.203125,0.180469,0.2654
135,20,120,0,0,0
135,21,135,0.328125,0.328559,0.2283
135,22,150,1.09375,1.050184,0.8657
135,23,165,2,1.8610395,1.6505
135,24,180,2.46875,2.2729305,2.1226
136,1,-165,4.5,4.58909575,3.6173
136,2,-150,4.1875,4.151289,3.6761
136,3,-135,4.3125,4.26179175,4.3115
136,4,-120,4.875,4.8647565,5.2025
136,5,-105,6.09375,5.96055975,6.3061
136,6,-90,7.84375,7.64740525,7.7784
136,7,-75,9.71875,9.483031,9.2888
136,8,-60,11.03125,10.790741,10.2502
136,9,-45,2.875,3.11058025,3.1767
136,10,-30,0.6875,0.817256,0.9472
136,11,-15,0,0.21717775,0.2213
136,12,0,0,0,0
136,13,15,0,0.21491875,0.2194
136,14,30,0.96875,1.25255275,1.2631
136,15,45,2.875,3.11020375,3.176
136,16,60,11.03125,10.78779175,10.2471
136,17,75,9.71875,9.48296825,9.2888
136,18,90,7.84375,7.648221,7.7792
136,19,105,6.09375,5.96055975,6.3061
136,20,120,4.875,4.86481925,5.2025
136,21,135,4.3125,4.26128975,4.3107
136,22,150,4.1875,4.149281,3.6735
136,23,165,4.5,4.589033,3.6173
136,24,180,4.78125,4.91238375,3.6543
137,1,-165,3.78125,4.0083445,3.7073
137,2,-150,2.0625,2.08838275,1.9525
137,3,-135,1.34375,1.15190175,1.0492
137,4,-120,1.3125,0.92022875,0.8293
137,5,-105,1.375,1.32245625,1.5348
137,6,-90,1.21875,1.62227575,1.7772
137,7,-75,1.15625,0.815248,0.5797
137,8,-60,0.15625,0.0001255,0
137,9,-45,0,0.12895125,0.3195
137,10,-30,0.90625,1.38552,1.6855
137,11,-15,2.8125,3.700242,4.0264
137,12,0,5.46875,6.81716,7.1845
137,13,15,2.8125,3.70055575,4.0243
137,14,30,0.90625,1.385771,1.6853
137,15,45,0,0.1271315,0.3178
137,16,60,0.15625,0,0.0004
137,17,75,1.15625,0.81531075,0.5806
137,18,90,1.21875,1.62428375,1.7788
137,19,105,1.375,1.32735075,1.5429
137,20,120,1.3125,0.91985225,0.8293
137,21,135,1.34375,1.14989375,1.047
137,22,150,2.0625,2.09013975,1.955
137,23,165,3.78125,4.0003125,3.6967
137,24,180,6.5625,6.986334,6.4209
138,1,-165,2.625,1.0663735,0.897
138,2,-150,2.5,1.3971915,1.2304
138,3,-135,2.8125,2.16192575,2.0642
138,4,-120,3.125,2.66053725,2.7776
138,5,-105,2.625,1.92749175,2.2944
138,6,-90,1.125,0.8480035,1.3813
138,7,-75,0.25,0.061244,0.6952
138,8,-60,0,0,0.4251
138,9,-45,0.21875,0.10937325,0
138,10,-30,1.125,1.13947725,0.7952
138,11,-15,1.96875,2.18828075,1.7039
138,12,0,2.71875,2.79971675,2.2453
138,13,15,2.75,2.801913,2.1237
138,14,30,2.6875,2.28755125,2.1073
138,15,45,2.625,1.892791,2.3271
138,16,60,3.375,2.462059,2.1511
138,17,75,5.03125,3.67809125,3.2299
138,18,90,7.625,5.8923505,5.4045
138,19,105,10.59375,8.7577665,8.2426
138,20,120,11.875,10.47642625,9.4792
138,21,135,10.78125,9.319128,8.5452
138,22,150,8.4375,6.68080425,6.2296
138,23,165,5.59375,3.78966075,3.417
138,24,180,3.5625,1.99802275,1.7616
139,1,-165,0.84375,1.77074225,2.0798
139,2,-150,0.9375,1.13169625,1.7596
139,3,-135,1.40625,1.6303705,2.4662
139,4,-120,1,1.69293225,3.1654
139,5,-105,0.4375,0.70825925,2.1023
139,6,-90,0.1875,0.00131775,1.1517
139,7,-75,0.5,0.26913475,1.1605
139,8,-60,1.0625,0.439752,1.1823
139,9,-45,2.625,1.78492375,2.2914
139,10,-30,4.375,3.690955,3.9535
139,11,-15,6.34375,5.63112225,5.865
139,12,0,6.5,4.9636505,5.7401
139,13,15,6.34375,5.64869225,5.8795
139,14,30,4.375,3.6945945,3.9563
139,15,45,2.625,1.785363,2.2917
139,16,60,0.15625,0.049196,0
139,17,75,0,0.369472,0.4479
139,18,90,0.1875,0,1.1502
139,19,105,0.4375,0.70775725,2.1024
139,20,120,1,1.69293225,3.1654
139,21,135,1.375,2.35557225,3.6524
139,22,150,1.25,2.51395325,3.3517
139,23,165,0.84375,1.7714325,2.0798
139,24,180,0.4375,1.45071725,1.9958
140,1,-165,0.46875,0.3372185,0.3296
140,2,-150,1.53125,1.19708175,1.2705
140,3,-135,3.34375,2.66311,2.7436
140,4,-120,5.84375,4.712525,4.7047
140,5,-105,8.75,6.9713995,6.6952
140,6,-90,11.75,9.09856175,8.2248
140,7,-75,14.4375,10.743804,8.8886
140,8,-60,13.34375,10.3029225,12.1859
140,9,-45,12.78125,9.830917,11.5248
140,10,-30,12.90625,10.07394775,11.3451
140,11,-15,13.8125,10.97164925,11.7983
140,12,0,15,10.33260325,9.5286
140,13,15,14.875,10.3920275,9.0216
140,14,30,13.78125,9.37177525,8.2878
140,15,45,13.09375,8.77389325,8.075
140,16,60,12.8125,8.6109315,8.2373
140,17,75,12.875,8.7720735,8.6139
140,18,90,10.78125,7.692899,7.5373
140,19,105,7.625,5.45868525,6.0104
140,20,120,4.96875,3.61007025,4.2523
140,21,135,3.375,2.6541995,2.7002
140,22,150,1.46875,1.047674,1.1344
140,23,165,0.34375,0.1730645,0.2081
140,24,180,0,0,0
141,1,-165,0.28125,0.2990665,0.2501
141,2,-150,1,1.05991025,0.8913
141,3,-135,1.8125,1.91054925,1.71
141,4,-120,1.53125,2.273558,2.3822
141,5,-105,0.90625,1.58073525,1.7716
141,6,-90,0.28125,0.789897,0.8549
141,7,-75,0.125,0.343619,0.143
141,8,-60,0.6875,0.504259,0.0888
141,9,-45,1.90625,1.33801825,0.8667
141,10,-30,3.4375,2.56678875,2.1991
141,11,-15,4.71875,3.721577,3.4552
141,12,0,5.375,4.24560225,3.8561
141,13,15,4.71875,3.72138875,3.4552
141,14,30,3.4375,2.567981,2.1999
141,15,45,1.90625,1.33776725,0.8664
141,16,60,0.6875,0.50451,0.0888
141,17,75,0.125,0.3437445,0.143
141,18,90,0.28125,0.78744975,0.8527
141,19,105,0.90625,1.583559,1.7753
141,20,120,1.53125,2.2739345,2.3825
141,21,135,1.8125,1.9114905,1.7109
141,22,150,1,1.07409175,0.9561
141,23,165,0.28125,0.298941,0.2501
141,24,180,0,0,0
142,1,-165,0.5625,0.49817225,0.5521
142,2,-150,1.96875,1.5590865,1.6693
142,3,-135,4.875,4.1569365,4.3169
142,4,-120,8.25,6.79111875,6.9269
142,5,-105,11.5,9.26472375,9.3599
142,6,-90,13.34375,10.21074275,10.992
142,7,-75,11.78125,9.41996725,9.8089
142,8,-60,9.1875,7.58779275,7.8272
142,9,-45,6.8125,5.824204,5.97
142,10,-30,5.25,4.6647095,4.7318
142,11,-15,4.5,4.17984025,4.2215
142,12,0,4.40625,4.16390175,4.2344
142,13,15,4.8125,4.499426,4.6075
142,14,30,5.78125,5.2379935,5.383
142,15,45,7.5,6.54212675,6.7531
142,16,60,9.1875,7.58271,7.8248
142,17,75,12.5625,10.207919,10.554
142,18,90,13.25,10.13330925,10.2825
142,19,105,11.125,8.817128,8.5864
142,20,120,7.8125,6.30480625,6.2426
142,21,135,4.5,3.6328485,3.7363
142,22,150,1.96875,1.55362725,1.6644
142,23,165,0.46875,0.35158825,0.3886
142,24,180,0,0,0
143,1,-165,5.15625,4.8429195,4.7857
143,2,-150,4.71875,4.59637475,5.0567
143,3,-135,4.625,4.4117015,4.9735
143,4,-120,5.09375,4.73994675,5.1378
143,5,-105,6.3125,5.82451775,6.0365
143,6,-90,8.59375,8.21416325,8.2218
143,7,-75,10.75,9.6104135,9.2585
143,8,-60,11.46875,10.5900665,10.0757
143,9,-45,3.28125,3.2493205,3.5376
143,10,-30,1.28125,1.22720175,1.3569
143,11,-15,0.1875,0.17199775,0.1659
143,12,0,0,0,0
143,13,15,0.1875,0.1748215,0.1685
143,14,30,1.3125,1.24163425,1.3731
143,15,45,3.28125,3.2473125,3.542
143,16,60,11.46875,10.58912525,10.0749
143,17,75,10.75,9.61047625,9.259
143,18,90,8.59375,8.21202975,8.2196
143,19,105,6.3125,5.82426675,6.0366
143,20,120,5.09375,4.73994675,5.1378
143,21,135,4.625,4.4109485,4.973
143,22,150,4.71875,4.597065,5.0564
143,23,165,5.15625,4.84197825,4.785
143,24,180,5.1875,5.0221335,5.0282
144,1,-165,0.625,1.50254875,1.6222
144,2,-150,0,0.41898175,0.5577
144,3,-135,0.09375,0,0
144,4,-120,0.84375,0.34004225,0.1128
144,5,-105,1.71875,0.9222995,0.4615
144,6,-90,2.09375,1.1941325,0.6906
144,7,-75,1.75,0.93353175,0.4842
144,8,-60,0.90625,0.37380175,0.1535
144,9,-45,0.125,0.0051455,0.0057
144,10,-30,0,0.334081,0.4516
144,11,-15,0.5625,1.39060275,1.4882
144,12,0,1.03125,2.1579725,2.1963
144,13,15,0.5625,1.39060275,1.4882
144,14,30,0,0.334081,0.4516
144,15,45,0.125,0.00558475,0.0058
144,16,60,0.90625,0.376249,0.1583
144,17,75,1.75,0.93353175,0.4842
144,18,90,2.09375,1.1938815,0.6901
144,19,105,1.71875,0.92223675,0.4615
144,20,120,0.84375,0.34004225,0.1128
144,21,135,0.09375,0.0006275,0.0004
144,22,150,0,0.41898175,0.5577
144,23,165,0.625,1.502737,1.6222
144,24,180,1.03125,2.1609845,2.1985
145,1,-165,3.90625,4.13039325,2.9844
145,2,-150,2.46875,2.7932535,1.8217
145,3,-135,1.5625,1.9860375,1.1278
145,4,-120,1.0625,1.51246325,0.7902
145,5,-105,0.90625,1.2807275,0.5036
145,6,-90,1.1875,1.43452775,0.4966
145,7,-75,2.15625,2.31704375,1.3096
145,8,-60,3.65625,3.78024825,2.6657
145,9,-45,4.9375,4.93836225,3.5581
145,10,-30,5.1875,5.26892925,4.0868
145,11,-15,4.34375,4.2944845,3.3048
145,12,0,3.09375,2.923899,2.2785
145,13,15,1.875,1.6150595,1.2717
145,14,30,0.9375,0.67738625,0.5128
145,15,45,0.40625,0.20600825,0.1441
145,16,60,0,0.052961,0.0163
145,17,75,0,0,0
145,18,90,0.46875,0.347635,0.3106
145,19,105,1.21875,0.94878,0.762
145,20,120,1.8125,1.56191025,1.1468
145,21,135,2.46875,2.154584,1.5225
145,22,150,3.3125,3.03377425,2.2385
145,23,165,4.46875,4.4337895,3.5794
145,24,180,5.03125,5.2058655,4.005
146,1,-165,0,0.043423,0.0068
146,2,-150,0.0625,0.000502,0.026
146,3,-135,0.71875,0.50632975,0.5278
146,4,-120,1.875,1.46778525,1.363
146,5,-105,3.09375,2.43902975,2.145
146,6,-90,3.625,2.85857625,2.4486
146,7,-75,3.0625,2.4340725,2.1464
146,8,-60,1.875,1.46113375,1.3631
146,9,-45,0.71875,0.5023765,0.53
146,10,-30,0.0625,0.0008785,0.0282
146,11,-15,0,0.0360185,0
146,12,0,0.09375,0.20688675,0.1374
146,13,15,0,0.03683425,0.0006
146,14,30,0.0625,0,0.027
146,15,45,0.71875,0.50068225,0.5281
146,16,60,1.875,1.46113375,1.3631
146,17,75,3.0625,2.433947,2.1461
146,18,90,3.625,2.85895275,2.4492
146,19,105,3.09375,2.439971,2.146
146,20,120,1.875,1.46690675,1.3624
146,21,135,0.71875,0.50632975,0.5274
146,22,150,0.0625,0.00043925,0.026
146,23,165,0,0.043423,0.0068
146,24,180,0.09375,0.20324725,0.1334
147,1,-165,8.40625,8.43830625,9.1954
147,2,-150,8.03125,7.89727575,8.6956
147,3,-135,8.3125,7.99905625,8.5182
147,4,-120,8.96875,8.54648725,8.6851
147,5,-105,9.5625,8.9748815,8.8531
147,6,-90,9.0625,8.46466125,8.5615
147,7,-75,7.5625,7.06721875,7.4882
147,8,-60,5.4375,5.02696525,5.7455
147,9,-45,3.1875,2.85167375,3.7125
147,10,-30,1.3125,1.11098875,1.8927
147,11,-15,0.1875,0.104667,0.7026
147,12,0,0,0,0
147,13,15,0.1875,0.10542,0.6989
147,14,30,1.3125,1.11023575,1.8924
147,15,45,3.1875,2.855627,3.7155
147,16,60,5.4375,5.02934975,5.7506
147,17,75,7.5625,7.067909,7.4903
147,18,90,9.0625,8.46177475,8.5618
147,19,105,9.5625,8.97933675,8.8584
147,20,120,8.96875,8.53996125,8.6822
147,21,135,8.3125,8.00583325,8.5244
147,22,150,8.03125,7.89451475,8.6919
147,23,165,8.40625,8.439875,9.2123
147,24,180,9.3125,9.38168975,8.8518
148,1,-165,0,0,0
148,2,-150,0.65625,0.46152625,0.4382
148,3,-135,1.96875,1.75241925,1.5068
148,4,-120,3.34375,3.2455555,2.7713
148,5,-105,1.8125,1.5779115,1.3502
148,6,-90,0.5625,0.3926895,0.3793
148,7,-75,0,0.018574,0.0093
148,8,-60,0.71875,1.004502,0.8391
148,9,-45,2.90625,3.3421905,3.1887
148,10,-30,5.53125,6.102814,5.922
148,11,-15,2.71875,3.127711,2.9821
148,12,0,0.78125,1.00971025,0.8452
148,13,15,0,0.06456975,0.0322
148,14,30,0.34375,0.252255,0.27
148,15,45,1.46875,1.322268,1.2153
148,16,60,2.90625,2.850858,2.4832
148,17,75,1.34375,1.18917525,1.0893
148,18,90,0.28125,0.20437675,0.2267
148,19,105,0.03125,0.0970115,0.0532
