mol_id,conf_id,scan,b3lyp_relative_energy,wb97m_relative_energy,resff_relative_energy
170,21,135,0.21875,0.14099925,0.07421875
170,22,150,0,0.005773,0.01171875
170,23,165,0.46875,0.5934895,0.6484375
170,24,180,1.03125,1.214087,1.3261719
171,1,-165,2.6875,2.8363,4.0898438
171,2,-150,1.1875,1.3409675,2.7675781
171,3,-135,0.25,0.4267,1.8847656
171,4,-120,0,0,1.265625
171,5,-105,0.3125,0.1524825,0.88671875
171,6,-90,1.125,0.5365125,0.37695312
171,7,-75,0.5625,0.0771825,0.013671875
171,8,-60,0.4375,0.1675425,0.1875
171,9,-45,0.9375,0.89356,0.8203125
171,10,-30,1.875,2.044395,1.890625
171,11,-15,3.3125,3.53157,3.3847656
171,12,0,4.9375,5.14048,5.138672
171,13,15,3.3125,3.53157,3.3789062
171,14,30,1.875,2.044395,1.890625
171,15,45,0.9375,0.89356,0.82421875
171,16,60,0.4375,0.1675425,0.1875
171,17,75,0.5625,0.0734175,0
171,18,90,1.125,0.5390225,0.375
171,19,105,0.3125,0.1512275,0.8847656
171,20,120,0,0,1.265625
171,21,135,0.25,0.4273275,1.8828125
171,22,150,1.1875,1.3409675,2.7675781
171,23,165,2.6875,2.8363,4.09375
171,24,180,4.6875,4.6504025,5.732422
172,1,-165,0.125,0.247235,0.36914062
172,2,-150,0.9375,0.929704,0.8808594
172,3,-135,1.4375,1.41683225,1.5107422
172,4,-120,1.65625,2.0688675,2.2138672
172,5,-105,2.09375,2.73269975,2.9833984
172,6,-90,2.59375,3.246434,3.1328125
172,7,-75,2.40625,2.941218,2.5498047
172,8,-60,1.5,0.7641695,0.4814453
172,9,-45,1.6875,0.707569,0.5361328
172,10,-30,2.78125,1.5836845,1.421875
172,11,-15,4.125,2.85343075,2.8291016
172,12,0,4.90625,3.7530775,3.8417969
172,13,15,4.125,2.85343075,2.8300781
172,14,30,2.78125,1.5919675,1.4384766
172,15,45,1.6875,0.70750625,0.53515625
172,16,60,1.5,0.76398125,0.4814453
172,17,75,2.40625,2.9410925,2.5458984
172,18,90,2.59375,3.243673,3.1298828
172,19,105,2.09375,2.7327625,2.9824219
172,20,120,1.65625,2.06880475,2.2138672
172,21,135,1.4375,1.42611925,1.5361328
172,22,150,0.9375,0.930457,0.8808594
172,23,165,0.125,0.247235,0.36914062
172,24,180,0,0,0
173,1,-165,0.6875,0.398086,0.8671875
173,2,-150,0.875,0.1504745,1.0507812
173,3,-135,1.46875,0.353408,1.2099609
173,4,-120,2.96875,1.66281225,2.6464844
173,5,-105,5.25,4.28061675,5.8671875
173,6,-90,7.453125,6.981565,9.374023
173,7,-75,9.25,8.86023725,11.280273
173,8,-60,11.078125,10.78779175,12.769531
173,9,-45,11.265625,11.09702375,12.916992
173,10,-30,11.59375,11.5365875,13.673828
173,11,-15,11.109375,10.7871015,13.219727
173,12,0,9.578125,9.13784325,11.635742
173,13,15,7.640625,7.03157675,9.316406
173,14,30,5.359375,4.38327575,6.071289
173,15,45,3.21875,1.89373225,3.024414
173,16,60,1.6875,0.41107525,1.2109375
173,17,75,0.96875,0,0.7363281
173,18,90,0.65625,0.1916385,0.6435547
173,19,105,0.390625,0.3700995,0.19140625
173,20,120,0.140625,0.456067,0.095703125
173,21,135,0,0.4910815,0
173,22,150,0.03125,0.5668835,0.0703125
173,23,165,0.234375,0.594619,0.29101562
173,24,180,0.484375,0.575292,0.53808594
174,1,-165,0.875,1.68477475,1.7089844
174,2,-150,0.0625,0.40404725,0.49121094
174,3,-135,0.09375,0,0.002929688
174,4,-120,0.90625,0.472131,0.5957031
174,5,-105,1.8125,1.19457175,1.5517578
174,6,-90,2.21875,1.5287155,2.053711
174,7,-75,1.84375,1.1818335,1.5361328
174,8,-60,1,0.503255,0.6533203
174,9,-45,0.1875,0.01085575,0.000976563
174,10,-30,0,0.28996775,0.37890625
174,11,-15,0.78125,1.531351,1.5888672
174,12,0,1.5,2.59314375,2.4433594
174,13,15,0.78125,1.53404925,1.5908203
174,14,30,0,0.289905,0.38085938
174,15,45,0.1875,0.00972625,0.002929688
174,16,60,1,0.5003685,0.6464844
174,17,75,1.84375,1.179449,1.5332031
174,18,90,2.21875,1.528841,2.0527344
174,19,105,1.8125,1.192501,1.5449219
174,20,120,0.90625,0.472382,0.59765625
174,21,135,0.09375,0,0
174,22,150,0.0625,0.404361,0.4921875
174,23,165,0.875,1.68389625,1.7089844
174,24,180,1.5,2.59226525,2.4453125
175,1,-165,0.09375,0.01085575,0.001953125
175,2,-150,0.5,0.2885245,0.25390625
175,3,-135,1.375,1.0317355,0.9785156
175,4,-120,2.65625,2.13381375,2.0263672
175,5,-105,3.90625,3.20332475,2.96875
175,6,-90,4.40625,3.666608,3.3115234
175,7,-75,3.9375,3.20232075,3.0019531
175,8,-60,2.71875,2.1436655,2.084961
175,9,-45,1.40625,1.04485025,1.0205078
175,10,-30,0.5,0.288399,0.2626953
175,11,-15,0.09375,0.009789,0.001953125
175,12,0,0,0,0.001953125
175,13,15,0.09375,0.01675425,0.005859375
175,14,30,0.5,0.288399,0.2626953
175,15,45,1.40625,1.04271675,1.0175781
175,16,60,2.71875,2.14485775,2.0830078
175,17,75,3.9375,3.20219525,3.0019531
175,18,90,4.40625,3.66654525,3.3115234
175,19,105,3.90625,3.2033875,2.96875
175,20,120,2.65625,2.133751,2.0283203
175,21,135,1.375,1.02916275,0.9785156
175,22,150,0.5,0.2885245,0.25390625
175,23,165,0.09375,0.0106675,0
175,24,180,0,0.00232175,0.006835938
176,1,-165,0,0.020582,0.002929688
176,2,-150,0.125,0.02466075,0.099609375
176,3,-135,0.875,0.6876145,0.78125
176,4,-120,2.125,1.87453075,1.984375
176,5,-105,3.375,3.04895975,3.1132812
176,6,-90,3.875,3.53815875,3.609375
176,7,-75,3.25,2.998446,3.1445312
176,8,-60,2,1.78090775,1.9785156
176,9,-45,0.75,0.608424,0.74609375
176,10,-30,0.0625,0,0.07324219
176,11,-15,0.0625,0.0370225,0.01171875
176,12,0,0.1875,0.216111,0.115234375
176,13,15,0.0625,0.0370225,0.01171875
176,14,30,0.0625,0.0026355,0.07714844
176,15,45,0.75,0.608424,0.74609375
176,16,60,2,1.78090775,1.9785156
176,17,75,3.25,2.99875975,3.1445312
176,18,90,3.875,3.53815875,3.6083984
176,19,105,3.375,3.048897,3.1132812
176,20,120,2.125,1.87453075,1.9824219
176,21,135,0.875,0.68830475,0.7832031
176,22,150,0.125,0.021586,0.09765625
176,23,165,0,0.02026825,0
176,24,180,0.1875,0.22219775,0.12109375
177,1,-165,0,0.00069025,0
177,2,-150,1.09375,0.633775,0.7207031
177,3,-135,2.8125,1.732653,1.9199219
177,4,-120,4.90625,3.19792825,3.3789062
177,5,-105,6.84375,4.63063625,4.8125
177,6,-90,9.71875,6.93262,7.453125
177,7,-75,9.21875,6.84809575,7.3085938
177,8,-60,7.96875,6.22887875,6.2910156
177,9,-45,6.59375,5.47682,5.051758
177,10,-30,5.65625,5.01115225,4.1191406
177,11,-15,5.375,4.93045575,3.3720703
177,12,0,5.40625,5.024267,3.1875
177,13,15,5.375,4.931146,3.3701172
177,14,30,5.65625,5.0080775,4.111328
177,15,45,6.59375,5.48052225,5.053711
177,16,60,7.96875,6.22448625,6.283203
177,17,75,9.21875,6.84734275,7.310547
177,18,90,9.71875,6.9322435,7.4521484
177,19,105,6.84375,4.63101275,4.810547
177,20,120,4.90625,3.1978655,3.3779297
177,21,135,2.8125,1.7350375,1.9160156
177,22,150,1.09375,0.6328965,0.7246094
177,23,165,0,0,0.000976563
177,24,180,1.65625,0.90611,1.2109375
178,1,-165,8.21875,7.63774175,7.123047
178,2,-150,5.71875,5.01592125,5.0527344
178,3,-135,3.46875,2.839061,3.2441406
178,4,-120,1.78125,1.369958,1.8964844
178,5,-105,0.71875,0.49076775,0.7910156
178,6,-90,0,0.00370225,0
178,7,-75,0.0625,0,0.19921875
178,8,-60,0.53125,0.359934,0.6875
178,9,-45,0.90625,0.75532175,1.0703125
178,10,-30,1.34375,1.14361875,1.7949219
178,11,-15,1.71875,1.3537685,2.2871094
178,12,0,1.84375,1.38884575,2.4609375
178,13,15,1.71875,1.3540195,2.2871094
178,14,30,1.34375,1.14205,1.7949219
178,15,45,0.90625,0.75507075,1.0742188
178,16,60,0.53125,0.3598085,0.6816406
178,17,75,0.0625,0.0021335,0.20507812
178,18,90,0,0.0048945,0.001953125
178,19,105,0.71875,0.48775575,0.78515625
178,20,120,1.78125,1.370711,1.890625
178,21,135,3.46875,2.84326525,3.2519531
178,22,150,5.71875,5.0188705,5.060547
178,23,165,8.21875,7.63974975,7.1347656
178,24,180,9.5,9.112806,8.197266
179,1,-165,1.53125,2.62765625,4.0058594
179,2,-150,2.625,2.7091685,2.9941406
179,3,-135,1.71875,2.10620375,2.7675781
179,4,-120,0.78125,1.15265475,1.859375
179,5,-105,0.15625,0.32322525,1.0234375
179,6,-90,0,0,0.4296875
179,7,-75,0.84375,0.83375925,0.96875
179,8,-60,3.40625,3.849587,4.25
179,9,-45,4.625,4.9144545,5.283203
179,10,-30,5.78125,5.84572725,6.3945312
179,11,-15,6.375,6.4204545,7.0214844
179,12,0,5.4375,6.1807495,6.1933594
179,13,15,4.75,5.834746,6.1289062
179,14,30,7.75,8.2110885,7.8125
179,15,45,5.59375,6.062403,6.2714844
179,16,60,3.96875,4.53174225,4.8027344
179,17,75,0.375,0.63935975,0
179,18,90,0.34375,0.88672025,0.40234375
179,19,105,1.46875,2.13243325,2.0214844
179,20,120,4,4.5871505,5.091797
179,21,135,4.125,4.6925705,5.3398438
179,22,150,3.15625,3.9164785,4.4140625
179,23,165,2.46875,3.19039825,4.0976562
179,24,180,1.84375,2.69994425,3.9570312
180,1,-165,2.53125,2.666624,3.1386719
180,2,-150,1,1.16369875,1.2167969
180,3,-135,0.21875,0.23148475,0.31054688
180,4,-120,0,0.00156875,0.20214844
180,5,-105,0.03125,0.02453525,0.021484375
180,6,-90,0.1875,0.411891,0.3798828
180,7,-75,0.0625,0.034387,0
180,8,-60,0,0.001255,0.17773438
180,9,-45,0.15625,0.15668675,0.27441406
180,10,-30,0.75,0.900086,0.94921875
180,11,-15,1.96875,2.157847,2.5644531
180,12,0,3.90625,3.954756,4.857422
180,13,15,1.96875,2.1579725,2.5566406
180,14,30,0.75,0.90109,0.95214844
180,15,45,0.15625,0.15794175,0.27734375
180,16,60,0,0,0.17285156
180,17,75,0.0625,0.03281825,0
180,18,90,0.1875,0.41069875,0.38085938
180,19,105,0.03125,0.02440975,0.020507812
180,20,120,0,0.00345125,0.20410156
180,21,135,0.21875,0.2310455,0.31445312
180,22,150,1,1.1620045,1.2167969
180,23,165,2.53125,2.66869475,3.1416016
180,24,180,4.78125,4.7595875,5.7246094
181,1,-165,0,0,0
181,2,-150,0.375,0.34317975,0.5410156
181,3,-135,1.78125,1.63043325,2.0605469
181,4,-120,3.90625,3.6253185,4.2890625
181,5,-105,6.21875,5.5735805,6.4902344
181,6,-90,7.4375,6.085495,7.1132812
181,7,-75,6.65625,4.9237415,5.2773438
181,8,-60,4.9375,3.31828275,3
181,9,-45,3.1875,1.78655525,1.3320312
181,10,-30,2.03125,0.88985775,0.5917969
181,11,-15,1.96875,0.95882,0.8613281
181,12,0,3.0625,2.07809175,2.0566406
181,13,15,1.96875,0.9554315,0.8652344
181,14,30,2.03125,0.892556,0.59375
181,15,45,3.1875,1.78718275,1.3300781
181,16,60,4.9375,3.315208,3.0039062
181,17,75,6.65625,4.93497375,5.3007812
181,18,90,7.4375,6.0863735,7.1191406
181,19,105,6.21875,5.571949,6.498047
181,20,120,3.90625,3.609631,4.263672
181,21,135,1.78125,1.632002,2.0644531
181,22,150,0.375,0.342615,0.5410156
181,23,165,0,0.0008785,0.00390625
181,24,180,0.6875,0.62806475,0.546875
182,1,-165,3.375,2.8306525,2.5371094
182,2,-150,0.75,0.4607105,0.5800781
182,3,-135,0,0,0.09765625
182,4,-120,0.34375,0.6908775,0.375
182,5,-105,0.5625,0.994713,0.66015625
182,6,-90,0.09375,0.2917875,0
182,7,-75,0.03125,0.0197035,0.3203125
182,8,-60,0.78125,0.71905225,1.6679688
182,9,-45,2.375,2.3565135,3.609375
182,10,-30,4.65625,4.6207845,6.0664062
182,11,-15,7.65625,7.40694725,8.978516
182,12,0,7.90625,7.5845925,8.828125
182,13,15,4.03125,3.9159765,5.0117188
182,14,30,1.75,1.83481,2.9453125
182,15,45,0.90625,1.15692175,2.2871094
182,16,60,1,1.4084865,2.125
182,17,75,1.03125,1.3206365,1.8691406
182,18,90,1,1.41833825,2.328125
182,19,105,0.90625,1.1845945,2.3125
182,20,120,1.15625,1.26936975,2.4375
182,21,135,2.21875,2.232645,3.3222656
182,22,150,4.21875,4.15461475,4.892578
182,23,165,6.9375,6.67051325,7.1035156
182,24,180,7.4375,6.72849425,6.3671875
183,1,-165,0.53125,0.52214275,0.3310547
183,2,-150,1.875,1.78580225,1.46875
183,3,-135,3.25,3.30234425,2.9990234
183,4,-120,4.0625,4.21297225,3.4160156
183,5,-105,3.15625,3.06038025,2.6435547
183,6,-90,1.78125,1.570005,1.3945312
183,7,-75,0.5,0.3914345,0.35351562
183,8,-60,0,0.006024,0.005859375
183,9,-45,0.53125,0.532371,0.39257812
183,10,-30,1.875,1.793144,1.5419922
183,11,-15,3.25,3.319977,3.0039062
183,12,0,4.125,4.323726,3.4482422
183,13,15,3.28125,3.18738625,2.7597656
183,14,30,1.875,1.64549325,1.4755859
183,15,45,0.5,0.42048775,0.38476562
183,16,60,0,0,0
183,17,75,0.53125,0.49704275,0.31933594
183,18,90,1.8125,1.700525,1.4433594
183,19,105,3.125,3.169377,2.8623047
183,20,120,4,4.320965,3.6748047
183,21,135,3.28125,3.19767725,2.7646484
183,22,150,1.875,1.66695375,1.4394531
183,23,165,0.53125,0.42764125,0.36132812
183,24,180,0,0.00169425,0.000976563
184,1,-165,2.90625,2.7269895,2.7773438
184,2,-150,4.6875,4.5703335,4.794922
184,3,-135,6.0625,6.060144,6.3164062
184,4,-120,5.90625,5.69437425,5.9453125
184,5,-105,4.5,4.08784875,4.173828
184,6,-90,3.3125,2.89999125,3.0078125
184,7,-75,3.21875,3.2854645,3.671875
184,8,-60,2.75,2.423907,2.5371094
184,9,-45,3.3125,2.91411,3.15625
184,10,-30,5,4.74459025,5.2441406
184,11,-15,6.3125,6.29677425,6.78125
184,12,0,6.125,6.0557515,6.267578
184,13,15,4.53125,4.33596225,4.515625
184,14,30,2.375,2.0753935,2.15625
184,15,45,0.65625,0.3846575,0.26953125
184,16,60,0,0,0
184,17,75,0.1875,0.4280805,0.44726562
184,18,90,0.875,1.09128525,1.3105469
184,19,105,1.6875,1.863173,2.3359375
184,20,120,1.90625,1.95321925,2.2597656
184,21,135,1.75,1.71865975,1.5957031
184,22,150,2.0625,2.1720285,2.0390625
184,23,165,1.9375,2.05638025,2.046875
184,24,180,1.875,1.764781,1.5800781
185,1,-165,0.28125,0.243219,0.39941406
185,2,-150,1.34375,1.12240925,1.5791016
185,3,-135,2.9375,2.505984,3.1669922
185,4,-120,4.8125,4.09362175,4.819336
185,5,-105,6.375,5.4214745,6.2265625
185,6,-90,6.96875,5.93909925,6.9882812
185,7,-75,6.21875,5.33556975,6.5839844
185,8,-60,4.59375,4.0013165,5.4277344
185,9,-45,2.84375,2.48107225,3.9189453
185,10,-30,1.46875,1.288132,2.5908203
185,11,-15,0.71875,0.62091125,1.7109375
185,12,0,0.5,0.45933,1.4433594
185,13,15,0.71875,0.62103675,1.7099609
185,14,30,1.46875,1.28882225,2.5917969
185,15,45,2.84375,2.49494,3.9414062
185,16,60,4.59375,3.99322175,5.40625
185,17,75,6.21875,5.33469125,6.586914
185,18,90,6.96875,5.94010325,6.993164
185,19,105,6.34375,5.40710475,6.2177734
185,20,120,4.8125,4.093559,4.8164062
185,21,135,2.9375,2.50679975,3.165039
185,22,150,1.34375,1.119711,1.578125
185,23,165,0.28125,0.2405835,0.3935547
185,24,180,0,0,0
186,1,-165,3.3125,3.291865,3.8847656
186,2,-150,2.75,2.73307625,3.3603516
186,3,-135,2.21875,2.24237125,3.0429688
186,4,-120,1.5625,1.703286,2.4003906
186,5,-105,0.8125,0.9659735,1.4189453
186,6,-90,0.25,0.33088075,0.5019531
186,7,-75,0,0.0114205,0
186,8,-60,0.03125,0,0.1171875
186,9,-45,0.28125,0.14426225,0.55566406
186,10,-30,0.6875,0.41672275,0.9628906
186,11,-15,1.09375,0.70135675,1.5107422
186,12,0,1.25,0.81706775,1.7626953
186,13,15,1.09375,0.7016705,1.5097656
186,14,30,0.6875,0.409883,0.9921875
186,15,45,0.28125,0.1436975,0.5527344
186,16,60,0.03125,6.27E-05,0.12011719
186,17,75,0,0.0141815,0.000976563
186,18,90,0.25,0.3306925,0.50097656
186,19,105,0.8125,0.9664755,1.4160156
186,20,120,1.5625,1.70021125,2.4013672
186,21,135,2.21875,2.23935925,3.0205078
186,22,150,2.75,2.75390925,3.3710938
186,23,165,3.3125,3.31363925,3.8886719
186,24,180,3.625,3.592312,4.211914
187,1,-165,4.09375,3.704509,3.2890625
187,2,-150,0.25,0.1933955,0.51953125
187,3,-135,0.28125,0.15593375,0.59472656
187,4,-120,0.34375,0.34217575,0.5029297
187,5,-105,0,0,0
187,6,-90,2.96875,2.556686,1.9130859
187,7,-75,2.5625,2.08336275,1.2841797
187,8,-60,2.84375,2.27613075,1.2060547
187,9,-45,4.0625,3.540104,2.2490234
187,10,-30,5.96875,5.53624425,5.0585938
187,11,-15,7.09375,6.7053395,6.234375
187,12,0,7.84375,7.58942425,6.911133
187,13,15,7.09375,6.7081005,6.2265625
187,14,30,5.96875,5.52281575,5.0820312
187,15,45,4.0625,3.54066875,2.2548828
187,16,60,2.84375,2.28905725,1.2197266
187,17,75,2.5625,2.027327,1.2314453
187,18,90,2.96875,2.5600745,1.9140625
187,19,105,3.46875,3.20997625,2.4941406
187,20,120,3.59375,3.367165,2.6416016
187,21,135,3.6875,3.54468475,3.0361328
187,22,150,3.875,3.6303385,3.203125
187,23,165,4.09375,3.70632875,3.288086
187,24,180,4.46875,3.846575,3.491211
188,1,-165,0.4375,0.3434935,0.3408203
188,2,-150,1.6875,1.32735075,1.2744141
188,3,-135,3.5625,2.77135375,2.6367188
188,4,-120,5.59375,4.326989,4.1992188
188,5,-105,7.28125,5.55130425,5.5634766
188,6,-90,7.96875,6.01690925,6.015625
188,7,-75,7.28125,5.53900525,5.479492
188,8,-60,5.53125,4.27233375,4.1572266
188,9,-45,3.4375,2.69793625,2.5966797
188,10,-30,1.625,1.26573025,1.2226562
188,11,-15,0.40625,0.3211545,0.31640625
188,12,0,0,6.28E-05,0
188,13,15,0.40625,0.3211545,0.31640625
188,14,30,1.625,1.26573025,1.2226562
188,15,45,3.4375,2.69592825,2.586914
188,16,60,5.53125,4.27271025,4.1591797
188,17,75,7.28125,5.53875425,5.475586
188,18,90,7.96875,6.01690925,6.015625
188,19,105,7.28125,5.551367,5.5634766
188,20,120,5.59375,4.32454175,4.1972656
188,21,135,3.5625,2.77135375,2.6367188
188,22,150,1.6875,1.329296,1.2753906
188,23,165,0.4375,0.3434935,0.3408203
188,24,180,0,0,0
189,1,-165,4.8125,4.44772,4.5371094
189,2,-150,3.9375,3.5321975,4.015625
189,3,-135,3.0625,2.5796525,3.1445312
189,4,-120,1.875,1.0033725,0.9375
189,5,-105,0.875,0.0432975,0.043945312
189,6,-90,0.5,0,0
189,7,-75,0.375,0.325045,0.46875
189,8,-60,0.25,0.475645,0.68847656
189,9,-45,0.0625,0.3143775,0.6455078
189,10,-30,0,0.1436975,0.5449219
189,11,-15,0.25,0.307475,0.6308594
189,12,0,0.875,0.779355,0.9248047
189,13,15,0.25,0.307475,0.6308594
189,14,30,0,0.1436975,0.5449219
189,15,45,0.0625,0.3143775,0.6455078
189,16,60,0.25,0.475645,0.68847656
189,17,75,0.375,0.325045,0.46875
189,18,90,0.5,0.0006275,0
189,19,105,0.875,0.0432975,0.043945312
189,20,120,1.875,1.0096475,0.94140625
189,21,135,3.0625,2.579025,3.1445312
189,22,150,3.9375,3.53157,4.0166016
189,23,165,4.8125,4.4496025,4.5390625
189,24,180,5.3125,4.8813225,4.7539062
190,1,-165,9.15625,9.90088325,11.296875
190,2,-150,5.09375,5.6300555,6.234375
190,3,-135,2.3125,2.6283465,3.0566406
190,4,-120,0.78125,0.91545975,1.0605469
190,5,-105,0.125,0.16409125,0.076171875
190,6,-90,0,0.00018825,0
190,7,-75,0.15625,0.183481,0.083984375
190,8,-60,0.875,1.02552325,1.1191406
190,9,-45,2.5625,2.88794325,3.125
190,10,-30,5.46875,6.00925375,6.421875
190,11,-15,9.59375,10.4083425,11.488281
190,12,0,14.3125,15.2862765,16.878906
190,13,15,9.5625,10.41304875,11.527344
190,14,30,5.46875,6.0110735,6.421875
190,15,45,2.5625,2.8934025,3.1367188
190,16,60,0.875,1.029351,1.125
190,17,75,0.15625,0.1841085,0.076171875
190,18,90,0,0,0
190,19,105,0.125,0.16064,0.072265625
190,20,120,0.78125,0.9145185,1.0566406
190,21,135,2.3125,2.62546,3.0507812
190,22,150,5.09375,5.631938,6.2441406
190,23,165,9.15625,9.88657625,11.283203
190,24,180,13.53125,14.36454175,16.238281
191,1,-165,1.125,1.133516,1.1240234
191,2,-150,3.25,3.17295375,3.2978516
191,3,-135,3.90625,3.83910775,3.7001953
191,4,-120,3.84375,3.79091575,3.336914
191,5,-105,3.875,3.8303855,3.7382812
191,6,-90,3.125,3.048897,3.1328125
191,7,-75,1.03125,1.0129105,0.9921875
191,8,-60,0,0.00458075,0.002929688
191,9,-45,1.25,1.24301475,1.2363281
191,10,-30,3.28125,3.19102575,3.3115234
191,11,-15,3.90625,3.8414295,3.703125
191,12,0,3.84375,3.7897235,3.3320312
191,13,15,3.90625,3.83735075,3.711914
191,14,30,3.28125,3.19202975,3.3115234
191,15,45,1.25,1.2428265,1.2353516
191,16,60,0,0.0048945,0.001953125
191,17,75,1.03125,1.01473025,0.99316406
191,18,90,3.125,3.04921075,3.133789
191,19,105,3.875,3.8306365,3.7373047
191,20,120,3.84375,3.792359,3.334961
191,21,135,3.90625,3.83923325,3.7001953
191,22,150,3.25,3.174146,3.2919922
191,23,165,1.125,1.13106875,1.1259766
191,24,180,0,0,0
192,1,-165,5.59375,4.6900605,5.598633
192,2,-150,6.6875,5.62497275,6.8339844
192,3,-135,8.625,7.26274775,8.902344
192,4,-120,11.34375,9.7815955,11.6953125
192,5,-105,14.9375,13.17342125,13.012695
192,6,-90,15.4375,13.10188625,13.083984
192,7,-75,11.90625,10.348479,10.633789
192,8,-60,7.875,7.0622615,7.6103516
192,9,-45,4.40625,4.02384375,4.3466797
192,10,-30,1.90625,1.90439975,1.9169922
192,11,-15,0.53125,0.80815725,0.78808594
192,12,0,0,0,0
192,13,15,0.53125,0.81073,0.78125
192,14,30,1.9375,1.91757725,1.9433594
192,15,45,4.375,4.0344485,4.3945312
192,16,60,7.875,7.0592495,7.6083984
192,17,75,11.9375,10.322626,10.555664
192,18,90,15.4375,13.08205725,13.058594
192,19,105,14.9375,13.17417425,13.025391
192,20,120,11.34375,9.97066125,12.082031
192,21,135,8.625,7.37143075,9.015625
192,22,150,6.6875,5.62459625,6.8378906
192,23,165,5.59375,4.6918175,5.6015625
192,24,180,5.3125,4.429899,5.267578
193,1,-165,0.78125,1.58399825,2.3417969
193,2,-150,0,0.288399,0.5800781
193,3,-135,0.21875,0.0367715,0
193,4,-120,1.25,0.6770725,0.4404297
193,5,-105,2.40625,1.54572075,0.9921875
193,6,-90,2.875,1.94506175,1.2792969
193,7,-75,2.3125,1.493952,1.0371094
193,8,-60,1.0625,0.57673525,0.4375
193,9,-45,0.09375,0,0.029296875
193,10,-30,0.0625,0.439752,0.7783203
193,11,-15,0.875,1.76346325,2.5292969
193,12,0,1.625,2.8095685,3.8017578
193,13,15,0.875,1.760514,2.5195312
193,14,30,0.0625,0.439752,0.7783203
193,15,45,0.09375,0,0.030273438
193,16,60,1.0625,0.57673525,0.43847656
193,17,75,2.3125,1.49702675,1.0458984
193,18,90,2.875,1.9451245,1.2802734
193,19,105,2.40625,1.54572075,0.9921875
193,20,120,1.25,0.67650775,0.43652344
193,21,135,0.21875,0.0367715,0.000976563
193,22,150,0,0.28846175,0.5800781
193,23,165,0.78125,1.58374725,2.3417969
193,24,180,1.625,2.8090665,3.7998047
194,1,-165,0.28125,0.236191,0.23046875
194,2,-150,1.125,0.97532325,0.98535156
194,3,-135,2.5,2.17849175,2.196289
194,4,-120,4.125,3.66378425,3.546875
194,5,-105,5.6875,5.0750945,4.6728516
194,6,-90,6.75,5.973047,5.3164062
194,7,-75,6.9375,6.171839,5.6728516
194,8,-60,6.5625,5.924353,5.7441406
194,9,-45,6.25,5.72782,5.6708984
194,10,-30,6.28125,5.872647,5.8291016
194,11,-15,6.65625,6.331224,6.2529297
194,12,0,6.9375,6.6418365,6.520508
194,13,15,6.65625,6.331224,6.251953
