scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
0,-393425.94,-34.848362,1.2199999999720603,6.390597999999997
15,-393426.6,-38.201187,0.5599999999976717,3.0377730000000014
30,-393427.16,-40.47898,0,0.7599799999999988
45,-393427,-41.238953,0.1599999999743886,6.999999996537554e-06
60,-393426.3,-41.110275,0.8599999999860302,0.12868499999999727
75,-393425.47,-40.648266,1.6900000000023283,0.5906939999999992
90,-393425.1,-40.375954,2.059999999997672,0.8630059999999986
105,-393425.5,-40.681652,1.6599999999743886,0.557307999999999
120,-393426.34,-41.09432,0.8199999999487773,0.14463999999999544
135,-393427.03,-41.19045,0.1299999999464489,0.048510000000000275
150,-393427.16,-40.418743,0,0.8202169999999995
165,-393426.53,-37.97451,0.629999999946449,3.2644499999999965
180,-393425.94,-34.84801,1.2199999999720603,6.390949999999997
-165,-445922.1,19.44463,12.78000000002794,23.1891492
-150,-445928.06,6.043779,6.820000000006985,9.7882982
-135,-445932.12,-0.2224781,2.760000000009313,3.5220411
-120,-445934.16,-2.9217587,0.720000000030268,0.8227605000000002
-105,-445934.84,-3.7314196,0.0399999999790452,0.013099599999999878
-90,-445934.88,-3.6677651,0,0.07675410000000005
-75,-445934.47,-3.2457314,0.4100000000325963,0.4987878000000001
-60,-445933.47,-2.0007384,1.4100000000325963,1.7437808000000001
-45,-445931.28,0.9784332,3.599999999976717,4.7229524000000005
-30,-445927.4,6.7502346,7.479999999981373,10.4947538
-15,-445922.72,15.192842,12.160000000032596,18.9373612
0,-445919.2,25.327572,15.679999999993017,29.0720912
15,-445924.28,13.39985,10.599999999976715,17.1443692
30,-445929.03,4.2243085,5.849999999976717,7.9688277
45,-445932.5,-0.8194546,2.3800000000046566,2.9250646
60,-445934.28,-3.0997431,0.5999999999767169,0.6447761000000001
75,-445934.88,-3.7445192,0,0
90,-445934.88,-3.6493921,0,0.09512710000000002
105,-445934.4,-3.1228552,0.4799999999813735,0.621664
120,-445933.28,-1.5010225,1.599999999976717,2.2434967
135,-445930.66,2.3815002,4.220000000030268,6.126019400000001
150,-445926.03,10.088059,8.849999999976717,13.8325782
165,-445918.78,20.81229,16.099999999976717,24.5568092
180,-445916.84,33.632008,18.039999999979045,37.3765272
-165,-317141.94,-21.541967,0.4400000000023283,0.27355599999999924
-150,-317140.7,-20.754313,1.679999999993015,1.061209999999999
-135,-317138.8,-19.605633,3.580000000016298,2.209889999999998
-120,-317136.78,-18.275574,5.599999999976717,3.539949
-105,-317135.1,-17.115398,7.28000000002794,4.700125
-90,-317134.4,-16.696066,7.979999999981373,5.119457000000001
-75,-317135.1,-17.3461,7.28000000002794,4.469422999999999
-60,-317136.84,-18.588312,5.539999999979045,3.2272110000000005
-45,-317138.94,-19.851065,3.4400000000023283,1.9644580000000005
-30,-317140.75,-20.892982,1.6300000000046566,0.922540999999999
-15,-317141.97,-21.579584,0.4100000000325963,0.23593899999999834
0,-317142.38,-21.815523,0,0
15,-317141.97,-21.579584,0.4100000000325963,0.23593899999999834
30,-317140.75,-20.892982,1.6300000000046566,0.922540999999999
45,-317138.94,-19.84999,3.4400000000023283,1.9655330000000006
60,-317136.84,-18.588636,5.539999999979045,3.226886999999998
75,-317135.1,-17.345144,7.28000000002794,4.470378999999998
90,-317134.4,-16.696066,7.979999999981373,5.119457000000001
105,-317135.1,-17.115398,7.28000000002794,4.700125
120,-317136.78,-18.276672,5.599999999976717,3.5388509999999975
135,-317138.8,-19.60564,3.580000000016298,2.209882999999998
150,-317140.7,-20.763218,1.679999999993015,1.0523050000000005
165,-317141.94,-21.541967,0.4400000000023283,0.27355599999999924
180,-317142.38,-21.813896,0,0.001626999999999157
-165,-372671.22,-38.501442,0,0.7408710000000056
-150,-372670.78,-36.946884,0.4399999999441206,2.2954290000000057
-135,-372670.38,-35.08574,0.8399999999674037,4.156573000000002
-120,-372670.16,-33.927998,1.0599999999976717,5.314315000000001
-105,-372670.8,-36.08645,0.4199999999837018,3.1558630000000036
-90,-372671.1,-37.28585,0.1199999999953433,1.9564629999999994
-75,-372670.97,-37.587914,0.25,1.654399000000005
-60,-372669.94,-36.960903,1.279999999969732,2.281410000000001
-45,-372667.9,-35.392883,3.3199999999487773,3.8494300000000052
-30,-372665.47,-33.20313,5.75,6.039183000000001
-15,-372663.28,-31.064398,7.939999999944121,8.177915000000002
0,-372661.8,-29.663794,9.419999999983702,9.578519000000004
15,-372663.28,-31.069525,7.939999999944121,8.172788000000004
30,-372665.47,-33.180973,5.75,6.061340000000001
45,-372667.9,-35.377975,3.3199999999487773,3.8643380000000036
60,-372669.94,-36.969124,1.279999999969732,2.273189000000002
75,-372670.97,-37.589428,0.25,1.6528850000000048
90,-372671.1,-37.267452,0.1199999999953433,1.9748610000000042
105,-372670.8,-36.087017,0.4199999999837018,3.155296
120,-372670.16,-34.292873,1.0599999999976717,4.949440000000003
135,-372670.38,-35.08915,0.8399999999674037,4.153163000000006
150,-372670.78,-36.944412,0.4399999999441206,2.297901000000003
165,-372671.22,-38.501507,0,0.7408060000000063
180,-372671.22,-39.242313,0,0
-165,-417579.4,-6.646997,4.599999999976717,7.646255000000001
-150,-417580.94,-9.100681,3.059999999997672,5.192571000000001
-135,-417582.28,-11.565652,1.7199999999720603,2.7276000000000007
-120,-417583.34,-13.319402,0.6599999999743886,0.9738500000000005
-105,-417584,-13.445803,0,0.847449000000001
-90,-417583.56,-13.603563,0.4400000000023283,0.6896890000000013
-75,-417583.47,-14.292441,0.5300000000279397,0.0008110000000005613
-60,-417583.75,-13.643867,0.25,0.6493850000000005
-45,-417583.53,-13.146784,0.4699999999720603,1.1464680000000005
-30,-417582.7,-12.954091,1.2999999999883585,1.3391610000000007
-15,-417581.6,-12.666926,2.400000000023283,1.6263260000000006
0,-417580.1,-12.582939,3.900000000023283,1.710313000000001
15,-417581.6,-12.666926,2.400000000023283,1.6263260000000006
30,-417582.7,-12.954089,1.2999999999883585,1.339163000000001
45,-417583.53,-13.146784,0.4699999999720603,1.1464680000000005
60,-417583.75,-13.644087,0.25,0.649165
75,-417583.47,-14.293252,0.5300000000279397,0
90,-417583.56,-13.602542,0.4400000000023283,0.690710000000001
105,-417584,-13.419846,0,0.873406000000001
120,-417583.34,-13.370305,0.6599999999743886,0.9229470000000006
135,-417582.28,-11.558878,1.7199999999720603,2.7343740000000007
150,-417580.94,-9.105016,3.059999999997672,5.188236
165,-417579.4,-6.6243496,4.599999999976717,7.6689024
180,-417577.78,-6.9476476,6.21999999997206,7.345604400000001
-165,-487138.4,-8.082656,0.2999999999883584,0.308071
-150,-487137.7,-7.2428026,1,1.1479244
-135,-487136.88,-6.2734704,1.820000000006985,2.1172566
-120,-487137.16,-5.607154,1.540000000037253,2.7835729999999996
-105,-487137.78,-5.4795203,0.919999999983702,2.9112067
-90,-487138.4,-5.8930893,0.2999999999883584,2.4976377000000003
-75,-487138.56,-6.4623113,0.1400000000139698,1.9284157000000004
-60,-487138,-6.7450743,0.7000000000116415,1.6456527000000003
-45,-487136.78,-6.416007,1.9199999999837016,1.9747200000000005
-30,-487135.25,-5.449725,3.450000000011641,2.941002
-15,-487133.97,-4.4765124,4.730000000039581,3.9142146
0,-487133.3,-4.3390813,5.400000000023283,4.0516457
15,-487133.97,-4.478028,4.730000000039581,3.912699
30,-487135.25,-5.4391184,3.450000000011641,2.9516086
45,-487136.78,-6.4154544,1.9199999999837016,1.9752726000000003
60,-487138,-6.746019,0.7000000000116415,1.6447079999999996
75,-487138.56,-6.4623113,0.1400000000139698,1.9284157000000004
90,-487138.4,-5.9043236,0.2999999999883584,2.4864034000000004
105,-487137.78,-5.4937797,0.919999999983702,2.8969473
120,-487137.16,-5.607156,1.540000000037253,2.7835710000000002
135,-487136.88,-6.2741485,1.820000000006985,2.1165785
150,-487137.7,-7.2634716,1,1.1272554000000001
165,-487138.4,-8.08278,0.2999999999883584,0.3079470000000004
180,-487138.7,-8.390727,0,0
-165,-330986.38,15.727154,0.150000000023283,0.17645100000000014
-150,-330985.88,16.281921,0.6500000000232831,0.7312180000000001
-135,-330984.84,17.290411,1.6900000000023283,1.7397079999999985
-120,-330983.4,18.606113,3.1300000000046566,3.05541
-105,-330982.1,19.755203,4.430000000051223,4.204500000000001
-90,-330981.56,20.145748,4.970000000030268,4.595045000000001
-75,-330982.12,19.54369,4.410000000032596,3.992987000000001
-60,-330983.47,18.384396,3.06000000005588,2.8336929999999985
-45,-330984.9,17.174892,1.6300000000046566,1.6241889999999994
-30,-330985.9,16.250843,0.6300000000046566,0.7001399999999993
-15,-330986.38,15.720282,0.150000000023283,0.16957899999999881
0,-330986.53,15.552955,0,0.002252000000000365
15,-330986.38,15.7202835,0.150000000023283,0.16958050000000036
30,-330985.9,16.250841,0.6300000000046566,0.7001380000000008
45,-330984.9,17.174898,1.6300000000046566,1.6241949999999985
60,-330983.47,18.38601,3.06000000005588,2.8353069999999985
75,-330982.12,19.543701,4.410000000032596,3.9929979999999983
90,-330981.56,20.144737,4.970000000030268,4.594033999999999
105,-330982.1,19.755201,4.430000000051223,4.204497999999999
120,-330983.4,18.604792,3.1300000000046566,3.0540889999999994
135,-330984.84,17.29041,1.6900000000023283,1.739707000000001
150,-330985.88,16.281921,0.6500000000232831,0.7312180000000001
165,-330986.38,15.727154,0.150000000023283,0.17645100000000014
180,-330986.53,15.550703,0,0
-165,-594702.6,9.289811,1.150000000023283,1.5609845
-150,-594702,13.899721,1.75,6.170894499999999
-135,-594700.8,20.615482,2.949999999953434,12.8866555
-120,-594699.2,28.50868,4.550000000046566,20.779853499999998
-105,-594697.8,36.20608,5.949999999953434,28.4772535
-90,-594697.25,39.675114,6.5,31.9462875
-75,-594697.94,36.429283,5.810000000055879,28.700456499999998
-60,-594699.44,29.596928,4.310000000055879,21.868101499999998
-45,-594701.2,22.583326,2.550000000046566,14.8544995
-30,-594702.6,16.537462,1.150000000023283,8.808635500000001
-15,-594703.44,12.654654,0.3100000000558793,4.9258275000000005
0,-594703.75,11.379948,0,3.6511215000000004
15,-594703.44,12.654655,0.3100000000558793,4.9258285
30,-594702.6,16.55678,1.150000000023283,8.8279535
45,-594701.2,22.58333,2.550000000046566,14.8545035
60,-594699.44,29.596708,4.310000000055879,21.8678815
75,-594697.94,36.418396,5.810000000055879,28.6895695
90,-594697.25,39.675114,6.5,31.9462875
105,-594697.8,36.206078,5.949999999953434,28.477251499999998
120,-594699.2,28.508469,4.550000000046566,20.7796425
135,-594700.8,20.615578,2.949999999953434,12.886751499999999
150,-594702,13.898836,1.75,6.170009499999999
165,-594702.6,9.289811,1.150000000023283,1.5609845
180,-594702.9,7.7288265,0.8499999999767169,0
-165,-123338.24,14.236773,1.75,2.422725999999999
-150,-123339.04,13.589338,0.9500000000116416,1.7752909999999993
-135,-123339.73,12.798669,0.2600000000093132,0.9846219999999999
-120,-123339.99,12.265715,0,0.45166799999999974
-105,-123339.76,12.176689,0.2300000000104773,0.36264199999999924
-90,-123339.09,12.393797,0.9000000000087311,0.5797499999999989
-75,-123338.25,12.59879,1.7400000000052387,0.7847429999999989
-60,-123337.68,12.648334,2.310000000012224,0.8342869999999998
-45,-123337.75,12.600566,2.2400000000052387,0.7865190000000002
-30,-123338.4,12.359158,1.5900000000110597,0.5451110000000003
-15,-123339.13,11.989483,0.8600000000005821,0.17543599999999948
0,-123339.43,11.814047,0.5600000000122236,0
15,-123339.13,11.989483,0.8600000000005821,0.17543599999999948
30,-123338.4,12.3591585,1.5900000000110597,0.5451114999999991
45,-123337.75,12.600565,2.2400000000052387,0.7865179999999992
60,-123337.68,12.648332,2.310000000012224,0.8342849999999995
75,-123338.25,12.59879,1.7400000000052387,0.7847429999999989
90,-123339.09,12.393797,0.9000000000087311,0.5797499999999989
105,-123339.76,12.176688,0.2300000000104773,0.362641
120,-123339.99,12.265715,0,0.45166799999999974
135,-123339.73,12.798667,0.2600000000093132,0.9846199999999996
150,-123339.04,13.589338,0.9500000000116416,1.7752909999999993
165,-123338.24,14.236772,1.75,2.422725
180,-123337.87,14.46288,2.1200000000098957,2.6488329999999998
-165,-392771.75,10.381031,0,1.2198159999999998
-150,-392771.16,14.5994425,0.5900000000256114,5.4382275
-135,-392770.12,21.186323,1.6300000000046566,12.025108000000001
-120,-392768.84,29.111784,2.9099999999743886,19.950569
-105,-392767.72,37.04334,4.03000000002794,27.882125000000002
-90,-392767.22,41.292854,4.53000000002794,32.131639
-75,-392767.7,38.103645,4.049999999988359,28.94243
-60,-392768.7,31.25945,3.0499999999883585,22.098235000000003
-45,-392769.7,24.102812,2.0499999999883585,14.941597
-30,-392770.34,17.879942,1.4099999999743886,8.718727
-15,-392770.62,13.433531,1.1300000000046566,4.272316
0,-392770.72,11.664978,1.0300000000279397,2.5037629999999993
15,-392770.72,13.242295,1.0300000000279397,4.08108
30,-392770.4,17.583654,1.349999999976717,8.422438999999999
45,-392769.72,23.854412,2.03000000002794,14.693197
60,-392768.72,31.149473,3.03000000002794,21.988258000000002
75,-392767.72,38.096558,4.03000000002794,28.935343000000003
90,-392767.25,41.24909,4.5,32.087875000000004
105,-392767.62,37.498436,4.130000000004657,28.337221
120,-392768.5,30.233824,3.25,21.072609
135,-392769.56,22.552563,2.1900000000023283,13.391347999999999
150,-392770.53,15.893605,1.2199999999720603,6.7323900000000005
165,-392771.3,11.110707,0.4500000000116415,1.9494919999999993
180,-392771.75,9.161215,0,0
-165,-393540.06,0.84489894,0.1599999999743886,1.38432764
-150,-393539.34,5.214339,0.879999999946449,5.7537677
-135,-393538.2,11.862837,2.019999999960419,12.402265700000001
-120,-393536.8,19.918896,3.419999999983702,20.4583247
-105,-393535.7,27.689383,4.519999999960419,28.228811699999998
-90,-393535.25,31.616434,4.96999999997206,32.1558627
-75,-393535.8,28.114109,4.419999999983702,28.653537699999998
-60,-393536.9,21.115215,3.3199999999487773,21.654643699999998
-45,-393537.94,13.988838,2.279999999969732,14.5282667
-30,-393538.6,7.8428917,1.6199999999953434,8.3823204
-15,-393538.84,3.3615217,1.379999999946449,3.9009504
0,-393538.94,1.4139258,1.279999999969732,1.9533544999999999
15,-393538.94,3.2836864,1.279999999969732,3.8231151
30,-393538.66,7.6609635,1.5599999999976717,8.2003922
45,-393537.94,13.937417,2.279999999969732,14.4768457
60,-393536.9,21.05676,3.3199999999487773,21.5961887
75,-393535.88,28.01786,4.339999999967404,28.557288699999997
90,-393535.38,31.287233,4.839999999967404,31.8266617
105,-393535.75,27.528387,4.46999999997206,28.067815699999997
120,-393536.72,20.264402,3.5,20.8038307
135,-393537.9,12.614587,2.3199999999487773,13.1540157
150,-393539,5.9375777,1.2199999999720603,6.4770064000000005
165,-393539.8,1.2623211,0.4199999999837018,1.8017498
180,-393540.22,-0.5394287,0,0
-165,-358051.28,50.24543,0.6199999999953434,6.106437999999997
-150,-358051.9,46.088223,0,1.9492309999999975
-135,-358051.8,44.290817,0.1000000000349246,0.1518249999999952
-120,-358051.06,44.197544,0.8400000000256114,0.05855199999999883
-105,-358050.2,44.73727,1.7000000000116415,0.5982780000000005
-90,-358049.8,45.00944,2.1000000000349246,0.8704479999999961
-75,-358050.16,44.717922,1.7400000000488944,0.5789299999999997
-60,-358051,44.14123,0.9000000000232831,0.002237999999998408
-45,-358051.78,44.193405,0.1199999999953433,0.054412999999996714
-30,-358051.9,45.82086,0,1.6818680000000015
-15,-358051.34,49.71605,0.5599999999976717,5.577058000000001
0,-358050.88,53.469517,1.0200000000186265,9.330525000000002
15,-358051.34,49.71604,0.5599999999976717,5.577047999999998
30,-358051.9,45.82086,0,1.6818680000000015
45,-358051.78,44.1926,0.1199999999953433,0.05360799999999699
60,-358051,44.138992,0.9000000000232831,0
75,-358050.16,44.717922,1.7400000000488944,0.5789299999999997
90,-358049.8,45.00944,2.1000000000349246,0.8704479999999961
105,-358050.2,44.737278,1.7000000000116415,0.5982860000000016
120,-358051.06,44.197544,0.8400000000256114,0.05855199999999883
135,-358051.8,44.290993,0.1000000000349246,0.1520009999999985
150,-358051.9,46.08823,0,1.9492380000000011
165,-358051.28,50.24543,0.6199999999953434,6.106437999999997
180,-358050.88,53.458878,1.0200000000186265,9.319885999999997
-165,-445919.25,69.28108,0.4500000000116415,1.1508400000000023
-150,-445918.53,70.22713,1.169999999983702,2.096890000000002
-135,-445917.47,71.14238,2.230000000039581,3.0121400000000023
-120,-445915.94,72.29055,3.760000000009313,4.1603099999999955
-105,-445914.34,73.316345,5.35999999998603,5.186104999999998
-90,-445913.56,73.52449,6.14000000001397,5.3942499999999995
-75,-445914.16,72.63619,5.540000000037253,4.505949999999999
-60,-445915.75,71.083916,3.9500000000116415,2.9536760000000015
-45,-445917.56,69.53607,2.14000000001397,1.4058299999999946
-30,-445918.97,68.47581,0.7300000000395812,0.34556999999999505
-15,-445919.66,68.13024,0.0400000000372529,0
0,-445919.7,68.461914,0,0.3316739999999925
15,-445919.28,69.29655,0.4199999999837018,1.1663099999999957
30,-445918.6,70.21685,1.1000000000349246,2.086609999999993
45,-445917.6,71.11794,2.1000000000349246,2.987700000000004
60,-445916.12,72.319244,3.580000000016298,4.189003999999997
75,-445914.56,73.40354,5.14000000001397,5.273300000000006
90,-445913.56,73.551605,6.14000000001397,5.421364999999994
105,-445914.12,72.644226,5.580000000016298,4.513986000000003
120,-445915.72,71.17405,3.980000000039581,3.0438099999999935
135,-445917.56,69.66124,2.14000000001397,1.531000000000006
150,-445918.97,68.56089,0.7300000000395812,0.43065
165,-445919.66,68.15863,0.0400000000372529,0.02839000000000169
180,-445919.7,68.449615,0,0.31937499999999375
